TimeStep,Channel A,Channel C
0,1565.5577,9.784736
1,782.7789,9.784736
2,1565.5577,0.0
3,1565.5577,19.569471
4,1565.5577,9.784736
5,1174.1683,9.784736
6,782.7789,-19.569471
7,1565.5577,0.0
8,1565.5577,19.569471
9,1565.5577,29.354208
10,1174.1683,0.0
11,1565.5577,9.784736
12,1174.1683,-9.784736
13,782.7789,19.569471
14,782.7789,9.784736
15,1174.1683,9.784736
16,1565.5577,19.569471
17,1956.9471,0.0
18,1174.1683,0.0
19,1174.1683,29.354208
20,782.7789,29.354208
21,1565.5577,19.569471
22,782.7789,0.0
23,1565.5577,19.569471
24,1956.9471,19.569471
25,1174.1683,-9.784736
26,782.7789,-9.784736
27,782.7789,0.0
28,1174.1683,0.0
29,1565.5577,-29.354208
30,1174.1683,9.784736
31,782.7789,9.784736
32,1565.5577,0.0
33,391.38943,9.784736
34,1174.1683,9.784736
35,1565.5577,-19.569471
36,782.7789,-9.784736
37,782.7789,0.0
38,1956.9471,0.0
39,1565.5577,-9.784736
40,391.38943,0.0
41,0.0,9.784736
42,1565.5577,0.0
43,1956.9471,-9.784736
44,391.38943,9.784736
45,0.0,-9.784736
46,1565.5577,0.0
47,1174.1683,9.784736
48,1174.1683,19.569471
49,0.0,9.784736
50,782.7789,0.0
51,782.7789,-9.784736
52,1565.5577,9.784736
53,1174.1683,-9.784736
54,1174.1683,0.0
55,1956.9471,0.0
56,1174.1683,9.784736
57,782.7789,19.569471
58,782.7789,9.784736
59,1174.1683,0.0
60,1174.1683,0.0
61,391.38943,-9.784736
62,1565.5577,-19.569471
63,782.7789,9.784736
64,1565.5577,-9.784736
65,1174.1683,-9.784736
66,1565.5577,19.569471
67,1174.1683,29.354208
68,1174.1683,9.784736
69,1174.1683,0.0
70,1565.5577,-9.784736
71,1565.5577,9.784736
72,1956.9471,0.0
73,2739.726,0.0
74,3522.505,-19.569471
75,3913.8943,9.784736
76,5479.452,48.92368
77,6262.231,39.138943
78,9001.957,48.92368
79,11350.293,68.49315
80,14481.408,117.41683
81,18786.693,127.20157
82,23091.977,185.90997
83,28571.428,205.47945
84,34833.66,313.11154
85,40313.11,371.81995
86,46183.953,479.45206
87,52446.18,626.2231
88,59099.805,772.99414
89,63405.086,939.33466
90,68493.15,1095.8904
91,73581.21,1252.4462
92,77103.72,1428.5714
93,79452.055,1575.3424
94,81800.39,1692.7593
95,83757.336,1810.1761
96,84931.5,1868.8845
97,86105.67,1947.1625
98,88062.625,1996.086
99,89628.19,2045.0098
100,91193.74,2045.0098
101,93150.69,2064.5793
102,95107.64,2084.1487
103,98238.75,2074.364
104,99412.92,2123.2876
105,102152.65,2162.4265
106,103718.2,2201.5657
107,106849.31,2260.274
108,109197.66,2318.9824
109,110763.21,2367.906
110,112720.16,2446.1838
111,113502.94,2504.8923
112,113894.33,2563.6008
113,114285.71,2612.5244
114,114677.1,2632.094
115,114285.71,2681.0176
116,113894.33,2710.3718
117,113502.94,2671.233
118,113111.55,2671.233
119,114285.71,2651.6633
120,113894.33,2622.309
121,114677.1,2622.309
122,114285.71,2612.5244
123,115459.88,2622.309
124,115068.5,2602.7397
125,116242.664,2622.309
126,117416.83,2622.309
127,118199.61,2641.8787
128,119765.164,2661.4482
129,119373.78,2690.8022
130,120939.336,2710.3718
131,120939.336,2729.9414
132,120547.95,2778.865
133,120547.95,2798.4343
134,119373.78,2818.004
135,119373.78,2827.7886
136,118982.38,2798.4343
137,118591.0,2808.2192
138,118982.38,2798.4343
139,117808.22,2808.2192
140,118199.61,2759.2954
141,118982.38,2778.865
142,119373.78,2759.2954
143,119373.78,2759.2954
144,118591.0,2749.5107
145,119373.78,2739.726
146,120156.555,2759.2954
147,120547.95,2759.2954
148,121330.72,2759.2954
149,121722.11,2788.6497
150,122896.28,2788.6497
151,121330.72,2788.6497
152,121330.72,2798.4343
153,121722.11,2827.7886
154,122113.51,2837.5735
155,121722.11,2837.5735
156,121722.11,2837.5735
157,121330.72,2837.5735
158,120939.336,2808.2192
159,120939.336,2837.5735
160,120939.336,2827.7886
161,120547.95,2798.4343
162,120939.336,2798.4343
163,120939.336,2788.6497
164,121722.11,2798.4343
165,121722.11,2798.4343
166,121722.11,2788.6497
167,121722.11,2798.4343
168,122504.89,2788.6497
169,122113.51,2818.004
170,122113.51,2818.004
171,122896.28,2808.2192
172,122113.51,2818.004
173,122896.28,2818.004
174,122896.28,2837.5735
175,122504.89,2847.3582
176,121722.11,2837.5735
177,122896.28,2837.5735
178,121330.72,2847.3582
179,121722.11,2847.3582
180,122113.51,2866.9275
181,121722.11,2847.3582
182,121722.11,2827.7886
183,122113.51,2818.004
184,122113.51,2818.004
185,121330.72,2827.7886
186,122504.89,2827.7886
187,122896.28,2827.7886
188,122896.28,2798.4343
189,122504.89,2827.7886
190,123287.67,2808.2192
191,122896.28,2837.5735
192,124070.45,2837.5735
193,124070.45,2847.3582
194,122896.28,2866.9275
195,122896.28,2896.2817
196,123287.67,2876.7124
197,122896.28,2866.9275
198,122896.28,2847.3582
199,122896.28,2857.1428
200,122504.89,2857.1428
201,122113.51,2837.5735
202,122896.28,2837.5735
203,122504.89,2818.004
204,122113.51,2827.7886
205,122896.28,2818.004
206,122896.28,2827.7886
207,123287.67,2808.2192
208,122896.28,2808.2192
209,123287.67,2837.5735
210,124070.45,2827.7886
211,123287.67,2818.004
212,123287.67,2837.5735
213,122896.28,2847.3582
214,123679.06,2847.3582
215,123679.06,2847.3582
216,123287.67,2866.9275
217,122504.89,2866.9275
218,122896.28,2857.1428
219,122113.51,2857.1428
220,122896.28,2827.7886
221,122896.28,2827.7886
222,122896.28,2837.5735
223,122504.89,2837.5735
224,123287.67,2818.004
225,122896.28,2827.7886
226,122896.28,2827.7886
227,123287.67,2827.7886
228,123679.06,2827.7886
229,124461.836,2837.5735
230,124070.45,2827.7886
231,124070.45,2837.5735
232,124461.836,2847.3582
233,123679.06,2847.3582
234,123287.67,2847.3582
235,124070.45,2866.9275
236,123679.06,2857.1428
237,122896.28,2857.1428
238,122896.28,2857.1428
239,123287.67,2837.5735
240,122896.28,2847.3582
241,123679.06,2837.5735
242,122896.28,2847.3582
243,122504.89,2808.2192
244,122896.28,2808.2192
245,122896.28,2818.004
246,123287.67,2827.7886
247,123679.06,2827.7886
248,123287.67,2827.7886
249,123287.67,2837.5735
250,123287.67,2837.5735
251,123679.06,2847.3582
252,123679.06,2827.7886
253,124853.234,2866.9275
254,123679.06,2847.3582
255,123287.67,2847.3582
256,123679.06,2837.5735
257,122896.28,2827.7886
258,122896.28,2857.1428
259,123287.67,2847.3582
260,122896.28,2837.5735
261,123287.67,2847.3582
262,122896.28,2837.5735
263,122504.89,2837.5735
264,122504.89,2808.2192
265,122896.28,2818.004
266,122896.28,2818.004
267,122504.89,2818.004
268,122896.28,2808.2192
269,122896.28,2808.2192
270,123287.67,2827.7886
271,122896.28,2788.6497
272,123287.67,2818.004
273,123679.06,2818.004
274,123287.67,2827.7886
275,123679.06,2837.5735
276,122896.28,2847.3582
277,122896.28,2827.7886
278,122504.89,2827.7886
279,122113.51,2818.004
280,122504.89,2798.4343
281,122113.51,2827.7886
282,121722.11,2808.2192
283,122113.51,2788.6497
284,121722.11,2808.2192
285,122504.89,2788.6497
286,122504.89,2818.004
287,122896.28,2798.4343
288,123287.67,2798.4343
289,122504.89,2808.2192
290,122504.89,2808.2192
291,122504.89,2808.2192
292,122113.51,2788.6497
293,122504.89,2818.004
294,122113.51,2798.4343
295,122504.89,2808.2192
296,122896.28,2808.2192
297,122504.89,2808.2192
298,122113.51,2798.4343
299,121722.11,2788.6497
300,121722.11,2798.4343
301,122113.51,2798.4343
302,121330.72,2788.6497
303,120939.336,2788.6497
304,121722.11,2778.865
305,122113.51,2769.0803
306,122113.51,2778.865
307,122504.89,2788.6497
308,121330.72,2769.0803
309,120939.336,2769.0803
310,121722.11,2778.865
311,121722.11,2769.0803
312,121722.11,2778.865
313,121330.72,2778.865
314,121330.72,2788.6497
315,120939.336,2778.865
316,121330.72,2788.6497
317,120547.95,2778.865
318,121330.72,2788.6497
319,120939.336,2769.0803
320,121330.72,2769.0803
321,120939.336,2769.0803
322,121330.72,2769.0803
323,120939.336,2769.0803
324,120939.336,2759.2954
325,120156.555,2769.0803
326,120939.336,2769.0803
327,120547.95,2749.5107
328,120939.336,2749.5107
329,120547.95,2749.5107
330,120939.336,2739.726
331,119373.78,2759.2954
332,120156.555,2749.5107
333,120156.555,2749.5107
334,120156.555,2749.5107
335,120939.336,2739.726
336,120547.95,2759.2954
337,120939.336,2739.726
338,119373.78,2759.2954
339,119765.164,2749.5107
340,120939.336,2739.726
341,120547.95,2749.5107
342,120156.555,2729.9414
343,119765.164,2739.726
344,119765.164,2739.726
345,119373.78,2739.726
346,120156.555,2739.726
347,120156.555,2729.9414
348,118982.38,2729.9414
349,119765.164,2720.1565
350,120156.555,2720.1565
351,119765.164,2739.726
352,119373.78,2720.1565
353,118591.0,2729.9414
354,118591.0,2720.1565
355,118591.0,2739.726
356,117808.22,2710.3718
357,118199.61,2720.1565
358,118199.61,2710.3718
359,118982.38,2690.8022
360,118982.38,2720.1565
361,117808.22,2729.9414
362,118591.0,2700.5872
363,117808.22,2690.8022
364,117808.22,2690.8022
365,117025.44,2700.5872
366,117808.22,2690.8022
367,117416.83,2690.8022
368,117416.83,2690.8022
369,117025.44,2681.0176
370,117025.44,2681.0176
371,117416.83,2681.0176
372,117025.44,2661.4482
373,116634.055,2661.4482
374,116242.664,2651.6633
375,116634.055,2661.4482
376,116634.055,2671.233
377,116634.055,2651.6633
378,115851.266,2632.094
379,116242.664,2632.094
380,115851.266,2632.094
381,115459.88,2612.5244
382,115068.5,2641.8787
383,115459.88,2612.5244
384,114285.71,2632.094
385,115459.88,2622.309
386,115851.266,2602.7397
387,114285.71,2602.7397
388,113894.33,2592.955
389,114285.71,2602.7397
390,113111.55,2592.955
391,113894.33,2583.1702
392,115068.5,2583.1702
393,113111.55,2583.1702
394,113111.55,2563.6008
395,113111.55,2592.955
396,112328.766,2563.6008
397,112720.16,2563.6008
398,112328.766,2544.0312
399,111545.984,2553.8162
400,111937.375,2534.2466
401,111937.375,2534.2466
402,110763.21,2534.2466
403,111545.984,2514.677
404,111545.984,2504.8923
405,109980.43,2514.677
406,110763.21,2514.677
407,109589.05,2495.1077
408,109589.05,2495.1077
409,109197.66,2465.7534
410,109589.05,2475.538
411,108806.26,2455.9688
412,108806.26,2446.1838
413,107632.09,2436.3992
414,107632.09,2446.1838
415,106849.31,2397.2603
416,107240.7,2416.8298
417,106066.53,2407.045
418,105675.15,2397.2603
419,106066.53,2377.691
420,105675.15,2377.691
