TimeStep,Channel A,Channel C
0,1174.1683,0.0
1,1565.5577,-3.9138944
2,782.7789,7.827789
3,1565.5577,-3.9138944
4,1565.5577,7.827789
5,782.7789,11.741683
6,1174.1683,7.827789
7,1565.5577,11.741683
8,1174.1683,7.827789
9,1565.5577,7.827789
10,1565.5577,-3.9138944
11,1956.9471,7.827789
12,2739.726,0.0
13,1565.5577,11.741683
14,1174.1683,3.9138944
15,1956.9471,3.9138944
16,1174.1683,3.9138944
17,1174.1683,3.9138944
18,1565.5577,3.9138944
19,1565.5577,7.827789
20,1174.1683,7.827789
21,1565.5577,0.0
22,1174.1683,-7.827789
23,1565.5577,0.0
24,1174.1683,0.0
25,1565.5577,-3.9138944
26,391.38943,3.9138944
27,391.38943,0.0
28,1565.5577,7.827789
29,1565.5577,3.9138944
30,1565.5577,-3.9138944
31,1565.5577,-3.9138944
32,1956.9471,3.9138944
33,1565.5577,3.9138944
34,782.7789,-3.9138944
35,1565.5577,0.0
36,391.38943,-3.9138944
37,1174.1683,0.0
38,1174.1683,0.0
39,782.7789,0.0
40,782.7789,0.0
41,1174.1683,7.827789
42,1174.1683,11.741683
43,391.38943,3.9138944
44,1565.5577,-3.9138944
45,1174.1683,3.9138944
46,1174.1683,7.827789
47,1565.5577,7.827789
48,1174.1683,0.0
49,1565.5577,3.9138944
50,1174.1683,3.9138944
51,391.38943,-3.9138944
52,1956.9471,7.827789
53,391.38943,0.0
54,1174.1683,0.0
55,1956.9471,0.0
56,1174.1683,3.9138944
57,1174.1683,11.741683
58,2348.3367,3.9138944
59,1565.5577,7.827789
60,1565.5577,7.827789
61,782.7789,3.9138944
62,1565.5577,3.9138944
63,782.7789,0.0
64,1174.1683,11.741683
65,782.7789,11.741683
66,1174.1683,7.827789
67,1565.5577,7.827789
68,391.38943,11.741683
69,1565.5577,15.655578
70,1956.9471,7.827789
71,1565.5577,3.9138944
72,1956.9471,15.655578
73,2348.3367,11.741683
74,1956.9471,7.827789
75,3522.505,7.827789
76,4696.6733,11.741683
77,5870.842,15.655578
78,8219.178,11.741683
79,10958.904,27.39726
80,13307.241,31.311155
81,17612.523,31.311155
82,21526.418,46.966732
83,26614.482,70.450096
84,31702.543,82.19178
85,36399.215,105.67515
86,42270.06,140.90019
87,47358.12,180.03914
88,52837.574,223.09198
89,58708.414,277.8865
90,62622.31,324.85324
91,67710.375,379.64774
92,71624.266,422.7006
93,72798.43,477.49512
94,76320.94,512.72015
95,78669.28,551.8591
96,80234.836,575.34247
97,81409.0,598.8258
98,83365.945,610.5675
99,84540.12,626.2231
100,85714.29,634.0509
101,87279.84,634.0509
102,89628.19,645.79254
103,91193.74,645.79254
104,92759.3,653.62036
105,96281.8,665.36206
106,97847.35,673.1898
107,100587.08,692.7593
108,102152.65,708.41486
109,104109.59,724.07043
110,105283.76,747.55383
111,106849.31,767.1233
112,107240.7,782.7789
113,106849.31,794.52057
114,107240.7,802.3483
115,106849.31,810.17615
116,105675.15,818.0039
117,104892.36,814.09
118,104500.98,806.2622
119,104109.59,794.52057
120,103326.805,786.69275
121,102544.03,778.865
122,101761.25,767.1233
123,101369.86,747.55383
124,101369.86,735.81213
125,99804.305,724.07043
126,99412.92,712.3288
127,99021.52,700.5871
128,98630.14,684.9315
129,96673.195,661.4481
130,96281.8,661.4481
131,95499.02,634.0509
132,93542.07,618.3953
133,92367.91,606.6536
134,90410.95,594.9119
135,88845.4,571.4286
136,88454.016,547.9452
137,86105.67,524.46185
138,86105.67,504.89236
139,85714.29,504.89236
140,84540.12,481.409
141,83757.336,465.75342
142,83365.945,446.18396
143,82974.56,430.52838
144,81800.39,422.7006
145,82974.56,403.1311
146,80626.22,403.1311
147,80626.22,391.38943
148,81017.61,391.38943
149,79843.445,383.56165
150,80234.836,363.99216
151,79452.055,356.1644
152,78669.28,356.1644
153,77886.5,348.3366
154,77103.72,340.50882
155,76320.94,336.5949
156,75929.55,332.68103
157,75538.16,328.76712
158,73972.6,317.02545
159,73581.21,309.19766
160,72798.43,305.28375
161,72407.05,297.45596
162,71232.875,289.62817
163,71232.875,289.62817
164,70450.09,273.9726
165,70058.7,285.7143
166,68493.15,277.8865
167,67318.984,270.05872
168,65753.42,273.9726
169,64579.258,250.48924
170,62230.918,238.74756
171,60273.977,242.66145
172,57142.855,238.74756
173,54011.742,227.00587
174,50097.848,227.00587
175,46183.953,223.09198
176,40313.11,211.3503
177,35225.047,199.60861
178,31311.154,180.03914
179,26614.482,164.38356
180,22700.586,140.90019
181,19178.082,113.50294
182,16829.746,90.01957
183,14090.02,78.277885
184,12133.072,74.36399
185,11350.293,50.880627
186,10567.515,43.052837
187,9001.957,35.225048
188,8610.567,39.138943
189,7827.7886,39.138943
190,7045.01,31.311155
191,5870.842,27.39726
192,4696.6733,23.483366
193,3913.8943,27.39726
194,2348.3367,19.569471
195,391.38943,27.39726
196,-1174.1683,11.741683
197,-1174.1683,15.655578
198,-2348.3367,-3.9138944
199,-2739.726,-3.9138944
200,-3131.1155,-19.569471
201,-3131.1155,-11.741683
202,-3522.505,-19.569471
203,-3131.1155,-19.569471
204,-3131.1155,-15.655578
205,-2739.726,-27.39726
206,-1565.5577,-15.655578
207,-2348.3367,-11.741683
208,-1565.5577,-19.569471
209,-2739.726,-15.655578
210,-3131.1155,-15.655578
211,-3522.505,0.0
212,-3522.505,-15.655578
213,-4305.2837,-15.655578
214,-4305.2837,-11.741683
215,-4696.6733,-27.39726
216,-5088.0625,-19.569471
217,-5479.452,-19.569471
218,-4305.2837,-23.483366
219,-5088.0625,-27.39726
220,-5088.0625,-31.311155
221,-3913.8943,-15.655578
222,-5088.0625,-27.39726
223,-3522.505,-15.655578
224,-3913.8943,-27.39726
225,-3913.8943,-23.483366
226,-3913.8943,-19.569471
227,-3913.8943,-23.483366
228,-3913.8943,-23.483366
229,-3913.8943,-23.483366
230,-3522.505,-15.655578
231,-3913.8943,-19.569471
232,-4305.2837,-23.483366
233,-5088.0625,-15.655578
234,-4305.2837,-27.39726
235,-4305.2837,-23.483366
236,-4696.6733,-27.39726
237,-3913.8943,-27.39726
238,-3131.1155,-23.483366
239,-3131.1155,-23.483366
240,-2348.3367,-15.655578
241,-2348.3367,-19.569471
242,-2739.726,-15.655578
243,-2739.726,-15.655578
244,-2739.726,-15.655578
245,-2739.726,-19.569471
246,-3131.1155,-11.741683
247,-2739.726,-19.569471
248,-3131.1155,-11.741683
249,-3131.1155,-23.483366
250,-2739.726,-7.827789
251,-2348.3367,-15.655578
252,-1956.9471,-11.741683
253,-2348.3367,-19.569471
254,-2739.726,-11.741683
255,-3131.1155,-23.483366
256,-1565.5577,-15.655578
257,-1956.9471,-23.483366
258,-1565.5577,-15.655578
259,-1565.5577,-7.827789
260,-1174.1683,-11.741683
261,-391.38943,-7.827789
262,-782.7789,-15.655578
263,-782.7789,0.0
264,-782.7789,-15.655578
265,-782.7789,-11.741683
266,-1565.5577,-19.569471
267,-782.7789,-7.827789
268,-782.7789,-11.741683
269,-782.7789,-15.655578
270,-1174.1683,-15.655578
271,-782.7789,-7.827789
272,0.0,-11.741683
273,0.0,-7.827789
274,-1565.5577,-7.827789
275,-782.7789,0.0
276,-782.7789,-7.827789
277,-782.7789,-7.827789
278,-782.7789,-11.741683
279,-782.7789,0.0
280,-391.38943,-19.569471
281,-782.7789,-15.655578
282,-782.7789,-7.827789
283,-391.38943,-11.741683
284,-1174.1683,-11.741683
285,-1174.1683,-3.9138944
286,-782.7789,-7.827789
287,-391.38943,-7.827789
288,-391.38943,-7.827789
289,-1565.5577,-11.741683
290,-1174.1683,-7.827789
291,-1174.1683,-3.9138944
292,-1565.5577,0.0
293,-782.7789,-7.827789
294,-782.7789,-11.741683
