TimeStep,Channel A,Channel C
0,1565.5577,11.741683
1,1174.1683,7.827789
2,1174.1683,7.827789
3,-391.38943,7.827789
4,782.7789,7.827789
5,1174.1683,0.0
6,0.0,0.0
7,391.38943,7.827789
8,782.7789,3.9138944
9,391.38943,7.827789
10,391.38943,11.741683
11,391.38943,0.0
12,1174.1683,0.0
13,391.38943,11.741683
14,782.7789,-3.9138944
15,1174.1683,0.0
16,1174.1683,0.0
17,1565.5577,7.827789
18,391.38943,3.9138944
19,782.7789,3.9138944
20,391.38943,11.741683
21,782.7789,11.741683
22,782.7789,11.741683
23,1174.1683,11.741683
24,391.38943,15.655578
25,1565.5577,7.827789
26,1174.1683,7.827789
27,1174.1683,3.9138944
28,391.38943,3.9138944
29,1174.1683,0.0
30,0.0,-7.827789
31,1565.5577,3.9138944
32,1956.9471,-3.9138944
33,1174.1683,7.827789
34,1565.5577,3.9138944
35,1174.1683,7.827789
36,1565.5577,7.827789
37,1565.5577,3.9138944
38,1174.1683,3.9138944
39,1174.1683,11.741683
40,1174.1683,-3.9138944
41,391.38943,0.0
42,391.38943,7.827789
43,782.7789,7.827789
44,782.7789,0.0
45,391.38943,7.827789
46,782.7789,7.827789
47,0.0,7.827789
48,1174.1683,3.9138944
49,391.38943,0.0
50,1174.1683,0.0
51,782.7789,11.741683
52,1174.1683,7.827789
53,782.7789,3.9138944
54,391.38943,0.0
55,1565.5577,15.655578
56,1174.1683,3.9138944
57,1174.1683,7.827789
58,1174.1683,3.9138944
59,391.38943,7.827789
60,782.7789,11.741683
61,1956.9471,7.827789
62,782.7789,3.9138944
63,1174.1683,11.741683
64,1565.5577,0.0
65,1174.1683,11.741683
66,782.7789,15.655578
67,1174.1683,15.655578
68,0.0,3.9138944
69,1565.5577,11.741683
70,1174.1683,7.827789
71,2348.3367,15.655578
72,1565.5577,3.9138944
73,1565.5577,3.9138944
74,3131.1155,11.741683
75,4305.2837,11.741683
76,5479.452,15.655578
77,6262.231,19.569471
78,8610.567,23.483366
79,11350.293,35.225048
80,13698.631,27.39726
81,17612.523,43.052837
82,23091.977,58.708416
83,28962.816,74.36399
84,34442.27,97.84736
85,39921.723,117.41683
86,46575.344,148.72798
87,52446.18,191.78082
88,58317.027,250.48924
89,63013.695,293.54208
90,67710.375,356.1644
91,72407.05,407.045
92,75929.55,450.09784
93,79060.664,497.06458
94,81017.61,528.37573
95,82974.56,563.60077
96,84540.12,587.08417
97,85322.9,606.6536
98,86888.45,630.13696
99,88062.625,641.87866
100,90410.95,637.9648
101,91585.125,645.79254
102,93933.47,649.7065
103,96281.8,653.62036
104,98630.14,665.36206
105,100978.48,684.9315
106,104109.59,700.5871
107,105675.15,700.5871
108,107632.09,716.2427
109,109589.05,743.6399
110,111154.6,759.2955
111,112328.766,774.95105
112,113502.94,798.43445
113,113111.55,818.0039
114,113894.33,829.7456
115,112720.16,833.6595
116,112328.766,845.4012
117,112720.16,841.4873
118,112720.16,845.4012
119,111545.984,837.57336
120,112328.766,821.9178
121,111937.375,818.0039
122,113111.55,810.17615
123,113894.33,814.09
124,114285.71,814.09
125,115459.88,806.2622
126,116242.664,821.9178
127,116634.055,829.7456
128,117416.83,837.57336
129,118199.61,841.4873
130,118591.0,853.22894
131,120156.555,864.97064
132,119373.78,868.8845
133,119373.78,884.5401
134,120156.555,876.71234
135,119765.164,880.6262
136,119765.164,888.45404
137,117808.22,884.5401
138,117808.22,876.71234
139,118199.61,872.79846
140,117025.44,872.79846
141,116634.055,872.79846
142,117416.83,868.8845
143,118199.61,861.05676
144,117808.22,861.05676
145,118199.61,861.05676
146,118591.0,861.05676
147,119373.78,864.97064
148,120547.95,868.8845
149,119765.164,872.79846
150,120547.95,872.79846
151,120547.95,880.6262
152,121330.72,880.6262
153,121330.72,896.2818
154,120939.336,880.6262
155,120156.555,888.45404
156,119765.164,892.3679
157,120156.555,888.45404
158,120156.555,884.5401
159,119765.164,888.45404
160,120547.95,880.6262
161,119373.78,880.6262
162,119373.78,880.6262
163,119765.164,888.45404
164,119765.164,884.5401
165,120547.95,872.79846
166,120156.555,876.71234
167,120156.555,880.6262
168,120939.336,880.6262
169,120939.336,884.5401
170,121330.72,888.45404
171,121722.11,888.45404
172,120939.336,892.3679
173,121330.72,888.45404
174,121722.11,892.3679
175,121330.72,896.2818
176,121330.72,892.3679
177,120939.336,896.2818
178,121722.11,896.2818
179,120939.336,892.3679
180,120939.336,892.3679
181,120547.95,892.3679
182,120547.95,888.45404
183,120939.336,892.3679
184,119373.78,888.45404
185,120547.95,888.45404
186,120939.336,892.3679
187,121330.72,876.71234
188,122113.51,896.2818
189,121722.11,896.2818
190,122113.51,892.3679
191,122113.51,900.1957
192,122504.89,896.2818
193,122113.51,896.2818
194,122113.51,904.1096
195,122504.89,900.1957
196,121722.11,904.1096
197,121722.11,904.1096
198,122113.51,896.2818
199,121330.72,900.1957
200,121722.11,896.2818
201,121330.72,896.2818
202,120939.336,892.3679
203,122113.51,888.45404
204,120939.336,900.1957
205,121722.11,884.5401
206,122113.51,892.3679
207,122113.51,892.3679
208,122113.51,892.3679
209,122504.89,896.2818
210,122113.51,896.2818
211,122113.51,892.3679
212,122504.89,904.1096
213,122896.28,888.45404
214,121722.11,904.1096
215,122113.51,896.2818
216,122504.89,900.1957
217,121722.11,896.2818
218,121722.11,896.2818
219,121722.11,888.45404
220,121722.11,896.2818
221,120939.336,900.1957
222,121330.72,888.45404
223,122113.51,892.3679
224,121722.11,888.45404
225,121722.11,880.6262
226,121330.72,900.1957
227,121722.11,888.45404
228,122504.89,888.45404
229,122113.51,892.3679
230,122504.89,896.2818
231,121722.11,888.45404
232,122896.28,896.2818
233,122504.89,904.1096
234,121722.11,892.3679
235,122113.51,892.3679
236,122113.51,892.3679
237,122113.51,896.2818
238,121722.11,888.45404
239,121330.72,884.5401
240,122113.51,892.3679
241,121722.11,888.45404
242,121722.11,876.71234
243,121330.72,892.3679
244,121722.11,888.45404
245,121722.11,884.5401
246,121722.11,888.45404
247,121722.11,884.5401
248,121722.11,896.2818
249,122113.51,892.3679
250,122504.89,892.3679
251,122113.51,892.3679
252,122113.51,876.71234
253,122504.89,900.1957
254,122113.51,900.1957
255,121722.11,892.3679
256,122113.51,896.2818
257,122896.28,892.3679
258,122113.51,900.1957
259,122113.51,892.3679
260,122113.51,888.45404
261,121722.11,888.45404
262,121330.72,880.6262
263,121722.11,888.45404
264,122113.51,876.71234
265,121330.72,896.2818
266,121722.11,880.6262
267,122113.51,892.3679
268,120939.336,888.45404
269,120939.336,888.45404
270,121722.11,892.3679
271,122113.51,888.45404
272,121722.11,880.6262
273,121722.11,888.45404
274,122113.51,896.2818
275,120939.336,888.45404
276,121330.72,892.3679
277,122113.51,896.2818
278,122113.51,884.5401
279,121330.72,892.3679
280,120939.336,892.3679
281,121330.72,880.6262
282,121330.72,884.5401
283,120939.336,884.5401
284,121722.11,884.5401
285,121330.72,884.5401
286,121330.72,896.2818
287,120547.95,896.2818
288,120547.95,888.45404
289,121330.72,880.6262
290,120939.336,884.5401
291,121330.72,880.6262
292,121722.11,888.45404
293,121330.72,888.45404
294,120156.555,880.6262
295,119765.164,884.5401
296,120156.555,888.45404
297,120547.95,888.45404
298,120939.336,888.45404
299,119765.164,880.6262
300,120939.336,880.6262
301,120156.555,880.6262
302,120939.336,872.79846
303,120939.336,872.79846
304,120939.336,880.6262
305,120156.555,872.79846
306,119765.164,876.71234
307,120547.95,868.8845
308,120939.336,876.71234
309,120547.95,888.45404
310,121330.72,868.8845
311,119765.164,876.71234
312,120156.555,876.71234
313,120547.95,876.71234
314,120156.555,872.79846
315,120156.555,876.71234
316,119765.164,880.6262
317,120156.555,880.6262
318,120547.95,880.6262
319,120156.555,884.5401
320,119765.164,876.71234
321,119765.164,868.8845
322,120156.555,880.6262
323,119765.164,872.79846
324,119373.78,868.8845
325,119765.164,872.79846
326,119373.78,861.05676
327,119373.78,868.8845
328,118982.38,872.79846
329,119765.164,864.97064
330,119765.164,861.05676
331,119373.78,872.79846
332,118982.38,864.97064
333,118199.61,861.05676
334,119373.78,864.97064
335,119373.78,861.05676
336,118591.0,864.97064
337,119373.78,868.8845
338,118591.0,864.97064
339,118591.0,864.97064
340,118591.0,861.05676
341,119373.78,861.05676
342,118591.0,857.1429
343,118591.0,857.1429
344,118199.61,868.8845
345,118199.61,857.1429
346,118199.61,857.1429
347,118591.0,864.97064
348,119373.78,864.97064
349,118982.38,849.31506
350,118591.0,845.4012
