TimeStep,Channel A,Channel C
0,1565.5577,19.569471
1,1174.1683,9.784736
2,1956.9471,0.0
3,1174.1683,0.0
4,1565.5577,9.784736
5,0.0,0.0
6,1174.1683,0.0
7,1174.1683,0.0
8,1565.5577,0.0
9,1174.1683,19.569471
10,1174.1683,0.0
11,1565.5577,29.354208
12,1956.9471,29.354208
13,1174.1683,9.784736
14,1565.5577,0.0
15,1174.1683,0.0
16,782.7789,19.569471
17,1565.5577,0.0
18,1174.1683,9.784736
19,1174.1683,19.569471
20,782.7789,9.784736
21,782.7789,9.784736
22,1565.5577,9.784736
23,1565.5577,19.569471
24,782.7789,-19.569471
25,0.0,9.784736
26,782.7789,-9.784736
27,1174.1683,29.354208
28,782.7789,0.0
29,782.7789,9.784736
30,782.7789,9.784736
31,391.38943,0.0
32,1174.1683,19.569471
33,391.38943,29.354208
34,1174.1683,0.0
35,782.7789,9.784736
36,1565.5577,0.0
37,1565.5577,19.569471
38,1174.1683,9.784736
39,1174.1683,0.0
40,1174.1683,0.0
41,782.7789,9.784736
42,1174.1683,0.0
43,1174.1683,0.0
44,1174.1683,-9.784736
45,1174.1683,9.784736
46,0.0,19.569471
47,1174.1683,0.0
48,1565.5577,0.0
49,391.38943,0.0
50,782.7789,19.569471
51,1565.5577,0.0
52,1174.1683,19.569471
53,782.7789,19.569471
54,391.38943,9.784736
55,1565.5577,0.0
56,1565.5577,9.784736
57,782.7789,0.0
58,1565.5577,19.569471
59,1174.1683,-9.784736
60,1174.1683,9.784736
61,1956.9471,0.0
62,1565.5577,19.569471
63,782.7789,19.569471
64,1565.5577,19.569471
65,1565.5577,9.784736
66,1956.9471,19.569471
67,1565.5577,0.0
68,1174.1683,0.0
69,1174.1683,19.569471
70,1956.9471,0.0
71,1565.5577,19.569471
72,1956.9471,19.569471
73,1956.9471,29.354208
74,2348.3367,29.354208
75,3131.1155,19.569471
76,5088.0625,39.138943
77,6262.231,29.354208
78,8219.178,58.708416
79,11350.293,48.92368
80,15655.577,97.84736
81,19569.47,88.06262
82,24657.535,146.77104
83,29745.596,205.47945
84,34442.27,234.83366
85,41095.89,303.3268
86,47749.51,420.74365
87,52837.574,528.37573
88,58708.414,655.5773
89,64187.867,802.3483
90,70058.7,929.5499
91,73581.21,1066.5363
92,77495.11,1203.5225
93,79452.055,1330.7241
94,82583.17,1428.5714
95,84540.12,1516.634
96,85322.9,1585.1272
97,86888.45,1634.0509
98,88454.016,1653.6204
99,89628.19,1712.3287
100,91585.125,1722.1135
101,93542.07,1761.2524
102,95107.64,1761.2524
103,99412.92,1751.4677
104,99804.305,1800.3914
105,103718.2,1810.1761
106,105675.15,1829.7456
107,108414.875,1917.8082
108,109980.43,1956.9471
109,112328.766,2025.4403
110,111937.375,2084.1487
111,113894.33,2123.2876
112,114285.71,2191.7808
113,115851.266,2211.3503
114,114677.1,2250.4893
115,115068.5,2260.274
116,113894.33,2289.6282
117,114285.71,2260.274
118,113894.33,2279.8435
119,114285.71,2260.274
120,114285.71,2230.9197
121,113894.33,2230.9197
122,115068.5,2221.135
123,115068.5,2201.5657
124,116242.664,2221.135
125,117416.83,2221.135
126,117808.22,2240.7046
127,119373.78,2260.274
128,120156.555,2279.8435
129,120547.95,2270.0586
130,121330.72,2309.1978
131,120939.336,2328.767
132,122113.51,2338.5518
133,121722.11,2367.906
134,120939.336,2377.691
135,120156.555,2397.2603
136,120156.555,2387.4756
137,120156.555,2397.2603
138,120156.555,2377.691
139,118591.0,2377.691
140,119765.164,2338.5518
141,119373.78,2348.3367
142,120156.555,2328.767
143,119765.164,2328.767
144,120939.336,2338.5518
145,120939.336,2328.767
146,120939.336,2338.5518
147,122113.51,2328.767
148,123287.67,2348.3367
149,122504.89,2348.3367
150,122504.89,2358.1213
151,122504.89,2377.691
152,122504.89,2416.8298
153,123287.67,2407.045
154,122896.28,2407.045
155,122896.28,2407.045
156,122504.89,2387.4756
157,121330.72,2407.045
158,121722.11,2397.2603
159,121330.72,2397.2603
160,121722.11,2377.691
161,121722.11,2397.2603
162,120547.95,2367.906
163,122113.51,2377.691
164,121722.11,2338.5518
165,121722.11,2348.3367
166,121722.11,2367.906
167,122896.28,2358.1213
168,122504.89,2367.906
169,123287.67,2348.3367
170,122896.28,2377.691
171,123679.06,2367.906
172,122896.28,2397.2603
173,123679.06,2397.2603
174,123679.06,2407.045
175,123287.67,2416.8298
176,122504.89,2416.8298
177,122896.28,2397.2603
178,122504.89,2416.8298
179,122504.89,2397.2603
180,122113.51,2407.045
181,122113.51,2387.4756
182,122113.51,2387.4756
183,122504.89,2387.4756
184,122113.51,2387.4756
185,122896.28,2377.691
186,122504.89,2387.4756
187,123679.06,2397.2603
188,123287.67,2407.045
189,124070.45,2397.2603
190,124070.45,2416.8298
191,122896.28,2387.4756
192,124070.45,2407.045
193,124070.45,2426.6145
194,124070.45,2407.045
195,124070.45,2407.045
196,123679.06,2416.8298
197,123679.06,2416.8298
198,122896.28,2426.6145
199,123287.67,2416.8298
200,123287.67,2416.8298
201,123679.06,2407.045
