TimeStep,Channel A,Channel C
0,1174.1683,7.827789
1,782.7789,11.741683
2,1174.1683,7.827789
3,391.38943,11.741683
4,1174.1683,15.655578
5,391.38943,7.827789
6,782.7789,11.741683
7,782.7789,-3.9138944
8,391.38943,3.9138944
9,782.7789,11.741683
10,782.7789,11.741683
11,0.0,11.741683
12,782.7789,7.827789
13,391.38943,11.741683
14,0.0,3.9138944
15,782.7789,11.741683
16,782.7789,7.827789
17,1174.1683,0.0
18,391.38943,7.827789
19,391.38943,11.741683
20,1174.1683,15.655578
21,1174.1683,15.655578
22,1174.1683,11.741683
23,782.7789,11.741683
24,1174.1683,11.741683
25,782.7789,3.9138944
26,782.7789,11.741683
27,782.7789,11.741683
28,782.7789,15.655578
29,1174.1683,11.741683
30,1174.1683,11.741683
31,782.7789,7.827789
32,391.38943,7.827789
33,782.7789,11.741683
34,0.0,15.655578
35,782.7789,11.741683
36,0.0,3.9138944
37,391.38943,11.741683
38,782.7789,7.827789
39,1174.1683,0.0
40,1174.1683,7.827789
41,391.38943,15.655578
42,782.7789,7.827789
43,-391.38943,11.741683
44,391.38943,7.827789
45,391.38943,3.9138944
46,782.7789,3.9138944
47,0.0,11.741683
48,1174.1683,11.741683
49,782.7789,3.9138944
50,1174.1683,3.9138944
51,782.7789,7.827789
52,782.7789,15.655578
53,782.7789,11.741683
54,782.7789,3.9138944
55,391.38943,11.741683
56,391.38943,7.827789
57,391.38943,3.9138944
58,1956.9471,11.741683
59,1174.1683,0.0
60,1565.5577,7.827789
61,782.7789,15.655578
62,1956.9471,19.569471
63,782.7789,7.827789
64,391.38943,11.741683
65,1174.1683,7.827789
66,1565.5577,11.741683
67,1174.1683,3.9138944
68,1174.1683,11.741683
69,1565.5577,11.741683
70,1174.1683,11.741683
71,1174.1683,19.569471
72,1174.1683,3.9138944
73,2348.3367,11.741683
74,1956.9471,19.569471
75,3131.1155,19.569471
76,5088.0625,19.569471
77,6653.6206,19.569471
78,9001.957,27.39726
79,10958.904,35.225048
80,14481.408,46.966732
81,18786.693,74.36399
82,23091.977,90.01957
83,28571.428,109.58904
84,32876.71,148.72798
85,39921.723,180.03914
86,45792.562,230.91977
87,51272.016,301.36987
88,56751.47,367.90607
89,62230.918,442.27005
90,66536.2,520.548
91,71232.875,602.73975
92,74363.99,681.01764
93,78277.88,743.6399
94,79843.445,806.2622
95,81409.0,857.1429
96,83757.336,900.1957
97,84148.734,919.76514
98,85714.29,943.24854
99,86888.45,966.7319
100,88454.016,970.6458
101,91193.74,978.4736
102,92759.3,986.3014
103,95107.64,1009.7847
104,97455.97,1009.7847
105,99412.92,1021.5264
106,102544.03,1041.096
107,104500.98,1060.6654
108,106457.93,1088.0626
109,108023.484,1127.2015
110,108806.26,1150.6849
111,109980.43,1181.9961
112,110763.21,1205.4795
113,110371.81,1232.8767
114,109197.66,1244.6184
115,109197.66,1248.5323
116,109197.66,1252.4462
117,108023.484,1248.5323
118,105675.15,1232.8767
119,106066.53,1213.3073
120,105675.15,1189.8239
121,104109.59,1174.1683
122,103326.805,1158.5127
123,102935.42,1131.1155
124,101761.25,1111.546
125,100978.48,1080.2349
126,101369.86,1064.5792
127,100195.695,1045.0098
128,99021.52,1025.4403
129,97847.35,1001.957
130,96673.195,974.5597
131,95499.02,947.1624
132,93542.07,923.6791
133,92759.3,896.2818
134,92759.3,876.71234
135,90019.57,841.4873
136,88454.016,814.09
137,87671.234,778.865
138,87279.84,763.2094
139,86497.06,727.9843
140,85714.29,716.2427
141,84931.5,673.1898
142,83757.336,653.62036
143,82974.56,641.87866
144,82583.17,626.2231
145,81800.39,610.5675
146,82583.17,590.99805
147,81409.0,583.1702
148,81409.0,571.4286
149,80234.836,555.773
150,79843.445,551.8591
151,79452.055,544.0313
152,78669.28,524.46185
153,78669.28,516.63403
154,77495.11,508.80627
155,77103.72,489.2368
156,76320.94,481.409
157,75146.77,465.75342
158,75146.77,461.83954
159,73972.6,461.83954
160,73972.6,454.01175
161,73972.6,446.18396
162,72798.43,430.52838
163,72407.05,422.7006
164,71624.266,422.7006
165,72015.66,410.9589
166,72015.66,407.045
167,70841.49,407.045
168,71232.875,395.3033
169,70058.7,395.3033
170,70058.7,391.38943
171,70450.09,395.3033
172,69275.93,379.64774
173,68101.766,379.64774
174,68493.15,371.81995
175,67318.984,367.90607
176,66927.59,360.07828
177,67318.984,352.2505
178,64579.258,348.3366
179,64187.867,348.3366
180,63405.086,336.5949
181,63405.086,336.5949
182,62622.31,344.4227
183,63405.086,328.76712
184,61839.53,328.76712
185,61448.14,320.93933
186,61448.14,313.11154
187,60665.36,317.02545
188,60273.977,320.93933
189,59882.582,301.36987
190,59882.582,301.36987
191,58708.414,305.28375
192,58317.027,293.54208
193,57925.633,309.19766
194,57925.633,301.36987
195,57534.25,301.36987
196,56360.08,297.45596
197,55185.906,289.62817
198,53620.35,289.62817
199,54403.13,281.80038
200,52837.574,273.9726
201,52837.574,266.1448
202,53228.965,270.05872
203,52054.797,270.05872
204,51663.402,258.31702
205,51663.402,254.40314
206,50880.625,254.40314
207,50489.24,262.23093
208,49315.07,246.57535
209,50097.848,242.66145
210,48923.676,246.57535
211,48532.29,238.74756
212,48532.29,230.91977
213,47358.12,242.66145
214,46575.344,238.74756
215,46183.953,223.09198
216,45009.785,223.09198
217,45009.785,223.09198
218,43835.617,219.17809
219,42661.45,219.17809
220,42661.45,223.09198
221,41487.28,207.4364
