TimeStep,Channel A,Channel C
0,1174.1683,0.0
1,391.38943,3.9138944
2,1565.5577,0.0
3,391.38943,3.9138944
4,391.38943,3.9138944
5,391.38943,7.827789
6,391.38943,3.9138944
7,0.0,0.0
8,782.7789,-3.9138944
9,782.7789,-3.9138944
10,391.38943,0.0
11,782.7789,0.0
12,782.7789,3.9138944
13,782.7789,3.9138944
14,782.7789,-3.9138944
15,1174.1683,-3.9138944
16,1174.1683,11.741683
17,1174.1683,3.9138944
18,782.7789,11.741683
19,782.7789,3.9138944
20,1565.5577,0.0
21,782.7789,15.655578
22,782.7789,7.827789
23,782.7789,0.0
24,391.38943,3.9138944
25,391.38943,15.655578
26,391.38943,7.827789
27,1174.1683,3.9138944
28,1174.1683,3.9138944
29,782.7789,11.741683
30,782.7789,0.0
31,782.7789,7.827789
32,1174.1683,7.827789
33,782.7789,3.9138944
34,782.7789,11.741683
35,1565.5577,3.9138944
36,391.38943,3.9138944
37,1174.1683,7.827789
38,782.7789,3.9138944
39,391.38943,0.0
40,1565.5577,0.0
41,1565.5577,7.827789
42,782.7789,0.0
43,1565.5577,7.827789
44,1174.1683,7.827789
45,782.7789,3.9138944
46,1174.1683,7.827789
47,1565.5577,15.655578
48,1174.1683,11.741683
49,782.7789,11.741683
50,1174.1683,19.569471
51,782.7789,7.827789
52,1174.1683,15.655578
53,1565.5577,3.9138944
54,782.7789,3.9138944
55,1565.5577,3.9138944
56,1174.1683,7.827789
57,782.7789,11.741683
58,1174.1683,7.827789
59,1565.5577,15.655578
60,1174.1683,15.655578
61,782.7789,11.741683
62,782.7789,7.827789
63,782.7789,3.9138944
64,782.7789,7.827789
65,1174.1683,7.827789
66,1565.5577,11.741683
67,1565.5577,0.0
68,782.7789,0.0
69,1565.5577,0.0
70,1174.1683,3.9138944
71,2348.3367,11.741683
72,1956.9471,19.569471
73,1956.9471,15.655578
74,2348.3367,7.827789
75,4696.6733,11.741683
76,5088.0625,15.655578
77,6653.6206,27.39726
78,9393.347,35.225048
79,12133.072,46.966732
80,15264.188,50.880627
81,19569.47,74.36399
82,23483.367,90.01957
83,29745.596,129.15851
84,34833.66,164.38356
85,41095.89,219.17809
86,46966.734,281.80038
87,53620.35,344.4227
88,59491.19,434.44226
89,64579.258,528.37573
90,68884.54,630.13696
91,74363.99,727.9843
92,78277.88,818.0039
93,79060.664,896.2818
94,82191.78,966.7319
95,85322.9,1025.4403
96,86497.06,1076.3209
97,88062.625,1107.6321
98,88454.016,1142.8572
99,90019.57,1146.771
100,92759.3,1158.5127
101,94716.24,1170.2544
102,96281.8,1181.9961
103,98238.75,1189.8239
104,101761.25,1197.6516
105,104109.59,1217.2212
106,106066.53,1256.3601
107,108414.875,1283.7573
108,109980.43,1318.9824
109,111937.375,1358.1213
110,114285.71,1401.1742
111,114285.71,1436.3992
112,115068.5,1467.7103
113,115851.266,1495.1077
114,115459.88,1510.7632
115,115459.88,1530.3326
116,115068.5,1530.3326
117,115068.5,1534.2466
118,114285.71,1530.3326
119,114285.71,1518.591
120,114677.1,1506.8494
121,115459.88,1499.0215
122,115068.5,1491.1937
123,116242.664,1479.452
124,116634.055,1483.366
125,117808.22,1495.1077
126,118199.61,1495.1077
127,120939.336,1499.0215
128,120939.336,1526.4188
129,120939.336,1534.2466
130,121722.11,1553.816
131,121722.11,1561.6438
132,122113.51,1592.955
133,121722.11,1604.6967
134,120939.336,1604.6967
135,121330.72,1608.6106
136,121330.72,1600.7828
137,120547.95,1596.8689
138,120156.555,1596.8689
139,119765.164,1589.0411
140,119765.164,1577.2994
141,120547.95,1581.2133
142,120547.95,1561.6438
143,121722.11,1569.4717
144,119765.164,1565.5577
145,121722.11,1565.5577
146,120547.95,1553.816
147,122504.89,1569.4717
148,122504.89,1585.1272
149,122896.28,1592.955
150,123679.06,1589.0411
151,122896.28,1604.6967
152,123287.67,1608.6106
153,124070.45,1608.6106
