TimeStep,Channel A,Channel C
0,1565.5577,-9.784736
1,1174.1683,0.0
2,1174.1683,-19.569471
3,1956.9471,-19.569471
4,391.38943,-19.569471
5,1565.5577,-19.569471
6,1174.1683,-9.784736
7,1174.1683,-9.784736
8,782.7789,0.0
9,782.7789,-19.569471
10,782.7789,-9.784736
11,782.7789,-19.569471
12,1565.5577,0.0
13,1565.5577,-19.569471
14,1565.5577,-9.784736
15,1174.1683,-9.784736
16,1174.1683,-9.784736
17,1174.1683,-29.354208
18,1956.9471,-9.784736
19,1565.5577,9.784736
20,1565.5577,-9.784736
21,1565.5577,-9.784736
22,1174.1683,0.0
23,1565.5577,-9.784736
24,1565.5577,-19.569471
25,391.38943,-9.784736
26,1565.5577,-19.569471
27,1565.5577,0.0
28,1565.5577,-19.569471
29,1174.1683,9.784736
30,1174.1683,-9.784736
31,782.7789,0.0
32,782.7789,9.784736
33,1174.1683,0.0
34,391.38943,-29.354208
35,1174.1683,0.0
36,1565.5577,-19.569471
37,1174.1683,0.0
38,1174.1683,0.0
39,1174.1683,9.784736
40,1565.5577,-19.569471
41,1174.1683,9.784736
42,1565.5577,0.0
43,1174.1683,0.0
44,391.38943,-19.569471
45,1174.1683,-29.354208
46,1565.5577,-9.784736
47,782.7789,29.354208
48,1174.1683,-19.569471
49,1174.1683,-29.354208
50,1565.5577,-9.784736
51,1174.1683,-19.569471
52,1174.1683,-19.569471
53,1174.1683,-19.569471
54,782.7789,-9.784736
55,1565.5577,-19.569471
56,1956.9471,-9.784736
57,1565.5577,9.784736
58,1565.5577,0.0
59,1565.5577,0.0
60,782.7789,-9.784736
61,1565.5577,-9.784736
62,1565.5577,0.0
63,1565.5577,0.0
64,1565.5577,-19.569471
65,782.7789,-9.784736
66,1174.1683,9.784736
67,1956.9471,0.0
68,782.7789,-9.784736
69,1956.9471,0.0
70,1174.1683,-9.784736
71,1565.5577,0.0
72,1956.9471,19.569471
73,3131.1155,-9.784736
74,3131.1155,9.784736
75,3522.505,-9.784736
76,5479.452,0.0
77,5479.452,29.354208
78,8610.567,29.354208
79,11741.684,58.708416
80,13698.631,58.708416
81,17612.523,97.84736
82,22700.586,136.9863
83,29354.207,146.77104
84,33659.492,225.04892
85,39138.94,293.54208
86,44227.008,391.38943
87,51663.402,479.45206
88,57534.25,616.43835
89,63013.695,743.6399
90,67318.984,870.8415
91,72015.66,1007.82776
92,75538.16,1154.5989
93,78277.88,1272.0156
94,79843.445,1360.0782
95,81800.39,1467.7103
96,83365.945,1526.4188
97,84148.734,1565.5577
98,85322.9,1604.6967
99,87279.84,1643.8356
100,89236.79,1653.6204
101,90410.95,1673.1898
102,92759.3,1682.9746
103,94716.24,1702.5441
104,97847.35,1712.3287
105,99804.305,1741.683
106,102152.65,1771.0372
107,105283.76,1829.7456
108,107240.7,1868.8845
109,108806.26,1927.5929
110,111154.6,1976.5166
111,111154.6,2015.6555
112,111937.375,2084.1487
113,111545.984,2123.2876
114,111937.375,2162.4265
115,112328.766,2162.4265
116,111937.375,2201.5657
117,111154.6,2201.5657
118,111545.984,2191.7808
119,110763.21,2181.996
120,110763.21,2162.4265
121,111154.6,2142.8572
122,111937.375,2133.0725
123,113111.55,2103.7183
124,112720.16,2113.503
125,113894.33,2103.7183
126,114285.71,2152.6418
127,115459.88,2152.6418
128,117025.44,2152.6418
129,117025.44,2201.5657
130,118199.61,2211.3503
131,118982.38,2230.9197
132,117808.22,2270.0586
133,118591.0,2289.6282
134,118591.0,2318.9824
135,117808.22,2289.6282
136,116634.055,2289.6282
137,116242.664,2299.4128
138,116242.664,2299.4128
139,116634.055,2270.0586
140,116242.664,2250.4893
141,115851.266,2279.8435
142,116634.055,2250.4893
143,116634.055,2230.9197
144,116634.055,2240.7046
145,117808.22,2230.9197
146,117416.83,2250.4893
147,118199.61,2240.7046
148,118982.38,2240.7046
149,119373.78,2270.0586
150,119765.164,2270.0586
151,119765.164,2270.0586
152,119373.78,2289.6282
153,119765.164,2299.4128
154,118591.0,2299.4128
155,118591.0,2289.6282
156,118199.61,2299.4128
157,118982.38,2299.4128
158,118199.61,2309.1978
159,118199.61,2328.767
160,118199.61,2299.4128
161,117808.22,2299.4128
162,117025.44,2279.8435
163,117808.22,2270.0586
164,118591.0,2289.6282
165,118199.61,2289.6282
166,118591.0,2289.6282
167,118982.38,2279.8435
168,119765.164,2279.8435
169,121330.72,2289.6282
170,120939.336,2279.8435
171,120939.336,2299.4128
172,120547.95,2299.4128
173,119765.164,2318.9824
174,119765.164,2318.9824
175,119373.78,2318.9824
176,119373.78,2328.767
177,119373.78,2318.9824
178,118591.0,2318.9824
179,118591.0,2338.5518
180,117808.22,2328.767
181,118982.38,2328.767
182,118982.38,2318.9824
183,118982.38,2289.6282
184,118591.0,2279.8435
185,118982.38,2279.8435
186,119373.78,2289.6282
187,118591.0,2289.6282
188,118982.38,2289.6282
189,120156.555,2299.4128
190,121330.72,2289.6282
191,120939.336,2309.1978
192,120939.336,2289.6282
193,121330.72,2309.1978
194,120939.336,2328.767
195,120156.555,2338.5518
196,120156.555,2328.767
197,119765.164,2328.767
198,119373.78,2328.767
199,120156.555,2338.5518
200,119765.164,2309.1978
201,120156.555,2318.9824
202,119373.78,2318.9824
203,119373.78,2309.1978
204,120156.555,2318.9824
205,120156.555,2318.9824
206,120156.555,2289.6282
207,120156.555,2289.6282
208,120939.336,2299.4128
209,120156.555,2289.6282
210,120156.555,2289.6282
211,120939.336,2289.6282
212,121330.72,2299.4128
213,121330.72,2338.5518
214,120547.95,2328.767
215,120547.95,2309.1978
216,120939.336,2318.9824
217,120156.555,2328.767
218,120156.555,2299.4128
219,120156.555,2328.767
220,120547.95,2318.9824
221,119373.78,2318.9824
222,119765.164,2299.4128
223,120547.95,2318.9824
224,120547.95,2299.4128
225,119765.164,2299.4128
226,120156.555,2309.1978
227,120156.555,2318.9824
228,119373.78,2309.1978
229,120156.555,2309.1978
230,120547.95,2289.6282
231,120156.555,2318.9824
232,120156.555,2309.1978
233,120547.95,2318.9824
234,119373.78,2309.1978
235,118591.0,2299.4128
236,118591.0,2299.4128
237,118591.0,2309.1978
238,118591.0,2299.4128
239,117416.83,2328.767
240,117416.83,2289.6282
241,117808.22,2289.6282
242,117416.83,2279.8435
243,118199.61,2279.8435
244,117808.22,2250.4893
245,117416.83,2250.4893
246,116634.055,2230.9197
247,117025.44,2221.135
248,116634.055,2250.4893
249,116634.055,2260.274
250,117025.44,2240.7046
251,117025.44,2230.9197
252,116242.664,2230.9197
253,116242.664,2250.4893
254,115851.266,2230.9197
255,115459.88,2240.7046
256,114677.1,2221.135
257,115851.266,2230.9197
258,115851.266,2230.9197
259,115068.5,2221.135
260,114285.71,2191.7808
261,114677.1,2201.5657
262,113894.33,2201.5657
263,113894.33,2191.7808
264,113502.94,2181.996
265,113502.94,2172.2114
266,112328.766,2181.996
267,113111.55,2162.4265
268,111937.375,2172.2114
269,111937.375,2172.2114
270,112328.766,2142.8572
271,111545.984,2133.0725
272,111937.375,2162.4265
273,112328.766,2142.8572
274,111154.6,2152.6418
275,110763.21,2142.8572
276,111154.6,2133.0725
277,110371.81,2113.503
278,109589.05,2133.0725
279,109980.43,2084.1487
280,108414.875,2093.9333
281,108414.875,2103.7183
282,108414.875,2074.364
283,107632.09,2093.9333
284,107240.7,2064.5793
285,106849.31,2064.5793
286,106457.93,2074.364
287,106066.53,2054.7944
288,104892.36,2064.5793
289,104892.36,2035.2251
290,104109.59,2015.6555
291,104892.36,2025.4403
292,102935.42,2015.6555
293,103326.805,2025.4403
294,102935.42,1996.086
295,101761.25,1986.3014
296,101369.86,1986.3014
297,100978.48,1956.9471
298,99804.305,1966.7319
299,99412.92,1937.3777
300,97847.35,1937.3777
301,97455.97,1917.8082
302,96673.195,1908.0234
303,94716.24,1898.2388
304,92759.3,1868.8845
305,92367.91,1868.8845
306,91193.74,1829.7456
307,88845.4,1790.6067
308,87671.234,1790.6067
309,85322.9,1751.4677
310,82974.56,1741.683
311,79843.445,1702.5441
312,74755.38,1643.8356
313,69667.32,1614.4814
314,63013.695,1555.773
315,57142.855,1497.0646
316,50489.24,1409.002
317,45009.785,1301.3699
318,39530.332,1203.5225
319,34442.27,1046.9667
320,30919.766,880.6262
321,27005.871,763.2094
322,24266.145,626.2231
323,21526.418,547.9452
324,19178.082,469.66733
325,16829.746,410.9589
326,15655.577,352.2505
327,13698.631,303.3268
328,12915.851,264.18787
329,11350.293,234.83366
330,9393.347,225.04892
331,7045.01,195.69472
332,5870.842,185.90997
333,4696.6733,136.9863
334,3131.1155,117.41683
335,1565.5577,88.06262
336,0.0,48.92368
337,-1956.9471,29.354208
338,-1565.5577,-29.354208
339,-1956.9471,-68.49315
340,-1956.9471,-88.06262
341,-1956.9471,-117.41683
342,-2348.3367,-117.41683
343,-1174.1683,-127.20157
344,-2348.3367,-136.9863
345,-1565.5577,-136.9863
346,-1956.9471,-107.632095
347,-1565.5577,-97.84736
348,-2348.3367,-88.06262
349,-2739.726,-78.277885
350,-2739.726,-88.06262
351,-3522.505,-97.84736
352,-3522.505,-78.277885
353,-3131.1155,-107.632095
354,-4696.6733,-127.20157
355,-4305.2837,-136.9863
356,-4305.2837,-127.20157
357,-5870.842,-166.34052
358,-3913.8943,-156.55577
359,-4305.2837,-185.90997
360,-2739.726,-185.90997
361,-2739.726,-176.12524
362,-3522.505,-176.12524
363,-2739.726,-146.77104
364,-1956.9471,-146.77104
365,-1956.9471,-127.20157
366,-2348.3367,-97.84736
367,-1956.9471,-117.41683
368,-2739.726,-107.632095
369,-2348.3367,-117.41683
370,-1956.9471,-117.41683
371,-2739.726,-97.84736
372,-3131.1155,-117.41683
373,-3131.1155,-127.20157
374,-2348.3367,-136.9863
375,-2739.726,-127.20157
376,-2348.3367,-127.20157
377,-2348.3367,-136.9863
378,-2348.3367,-117.41683
379,-1565.5577,-117.41683
380,-1956.9471,-117.41683
381,-1174.1683,-97.84736
382,-1565.5577,-97.84736
383,-782.7789,-97.84736
384,-782.7789,-97.84736
385,-391.38943,-97.84736
386,-391.38943,-88.06262
387,-1174.1683,-88.06262
388,-1956.9471,-88.06262
389,-1956.9471,-88.06262
390,-1565.5577,-107.632095
391,-1174.1683,-78.277885
392,-1956.9471,-107.632095
393,-1565.5577,-97.84736
394,-1956.9471,-78.277885
395,-1956.9471,-78.277885
396,-391.38943,-97.84736
397,-782.7789,-97.84736
398,-1956.9471,-97.84736
399,-782.7789,-107.632095
400,-782.7789,-97.84736
401,-1956.9471,-78.277885
402,-1565.5577,-88.06262
403,-1174.1683,-78.277885
404,-1174.1683,-88.06262
405,-1174.1683,-97.84736
406,-1565.5577,-97.84736
407,-1956.9471,-97.84736
408,-1174.1683,-78.277885
409,-1174.1683,-88.06262
410,-1174.1683,-88.06262
411,-1956.9471,-107.632095
412,-1174.1683,-97.84736
413,-782.7789,-88.06262
414,-2348.3367,-97.84736
415,-1565.5577,-97.84736
416,-782.7789,-97.84736
417,-1174.1683,-88.06262
418,-1174.1683,-107.632095
419,-1174.1683,-78.277885
420,-782.7789,-78.277885
421,-1174.1683,-78.277885
422,-1174.1683,-78.277885
423,-1174.1683,-88.06262
424,-391.38943,-78.277885
425,-782.7789,-117.41683
426,-1174.1683,-97.84736
427,-1565.5577,-97.84736
428,-782.7789,-107.632095
429,-391.38943,-107.632095
430,-782.7789,-78.277885
431,-1956.9471,-78.277885
432,-1174.1683,-78.277885
433,0.0,-78.277885
434,-1174.1683,-88.06262
435,-782.7789,-78.277885
436,-391.38943,-78.277885
437,-782.7789,-97.84736
438,-1174.1683,-97.84736
439,-391.38943,-97.84736
440,-1565.5577,-78.277885
441,-1174.1683,-97.84736
442,-1174.1683,-107.632095
443,-1174.1683,-88.06262
444,-782.7789,-78.277885
445,-782.7789,-88.06262
446,-1174.1683,-68.49315
447,-782.7789,-68.49315
448,-782.7789,-88.06262
449,-1174.1683,-78.277885
450,-1174.1683,-88.06262
451,-1565.5577,-97.84736
452,-1565.5577,-78.277885
453,-782.7789,-68.49315
454,-1565.5577,-78.277885
455,-782.7789,-97.84736
456,-391.38943,-88.06262
457,-1565.5577,-107.632095
458,-1956.9471,-107.632095
459,-782.7789,-97.84736
460,-1174.1683,-97.84736
461,-391.38943,-88.06262
462,-1174.1683,-68.49315
463,-1565.5577,-78.277885
464,-782.7789,-107.632095
465,-782.7789,-78.277885
466,-1174.1683,-68.49315
467,-782.7789,-68.49315
468,-1174.1683,-78.277885
469,-1174.1683,-68.49315
470,-1565.5577,-88.06262
471,-2348.3367,-88.06262
472,-1565.5577,-68.49315
473,-1565.5577,-78.277885
474,-1956.9471,-78.277885
475,-1174.1683,-97.84736
476,-1174.1683,-88.06262
477,-391.38943,-88.06262
478,-1174.1683,-97.84736
479,-1174.1683,-107.632095
480,-782.7789,-88.06262
481,-782.7789,-107.632095
482,-782.7789,-78.277885
483,-782.7789,-68.49315
484,0.0,-97.84736
485,-391.38943,-78.277885
486,-391.38943,-97.84736
487,-1565.5577,-68.49315
488,-1174.1683,-78.277885
489,-782.7789,-88.06262
490,-1174.1683,-88.06262
491,-1174.1683,-88.06262
492,-1565.5577,-88.06262
493,-782.7789,-88.06262
494,-1174.1683,-97.84736
495,-782.7789,-78.277885
496,-782.7789,-97.84736
497,-1174.1683,-97.84736
498,-1174.1683,-78.277885
499,-1174.1683,-78.277885
500,-1174.1683,-107.632095
501,-1174.1683,-88.06262
502,-782.7789,-97.84736
503,-1565.5577,-78.277885
504,-1174.1683,-68.49315
505,-1565.5577,-88.06262
506,-1565.5577,-97.84736
507,-1565.5577,-88.06262
508,-1174.1683,-78.277885
509,-1174.1683,-88.06262
510,-1956.9471,-88.06262
511,-1565.5577,-88.06262
512,-1565.5577,-107.632095
513,-1565.5577,-107.632095
514,-1565.5577,-97.84736
515,-1174.1683,-97.84736
516,-1174.1683,-88.06262
517,-1565.5577,-78.277885
518,-1174.1683,-78.277885
519,-1565.5577,-78.277885
520,-1956.9471,-88.06262
521,-1174.1683,-68.49315
522,-1956.9471,-78.277885
523,-782.7789,-78.277885
524,-1174.1683,-68.49315
525,-782.7789,-107.632095
526,-1565.5577,-78.277885
527,-782.7789,-78.277885
528,-1174.1683,-88.06262
529,-1956.9471,-68.49315
530,-782.7789,-88.06262
531,-1565.5577,-78.277885
532,-1174.1683,-97.84736
533,-1174.1683,-88.06262
534,-1174.1683,-97.84736
535,-1174.1683,-88.06262
536,-1565.5577,-107.632095
537,-1174.1683,-97.84736
538,-782.7789,-68.49315
539,-1174.1683,-88.06262
540,-1174.1683,-97.84736
541,-782.7789,-78.277885
542,-1565.5577,-97.84736
543,-1565.5577,-97.84736
544,-1956.9471,-68.49315
545,-782.7789,-88.06262
546,-1174.1683,-88.06262
547,-782.7789,-88.06262
548,-1174.1683,-68.49315
549,-782.7789,-78.277885
550,-1565.5577,-78.277885
551,-1174.1683,-88.06262
552,-782.7789,-88.06262
553,-1565.5577,-97.84736
554,-391.38943,-78.277885
555,-782.7789,-88.06262
556,-782.7789,-78.277885
557,-782.7789,-78.277885
558,-782.7789,-107.632095
559,-782.7789,-78.277885
560,-782.7789,-88.06262
561,-1174.1683,-117.41683
562,-1565.5577,-88.06262
563,-1174.1683,-88.06262
564,-1174.1683,-97.84736
565,-1956.9471,-88.06262
566,-1565.5577,-78.277885
567,-1174.1683,-97.84736
568,-782.7789,-68.49315
569,-1565.5577,-78.277885
570,-1565.5577,-88.06262
571,-391.38943,-88.06262
572,-1565.5577,-88.06262
573,-782.7789,-88.06262
574,-782.7789,-78.277885
575,-391.38943,-78.277885
576,-782.7789,-88.06262
577,-391.38943,-88.06262
578,-782.7789,-88.06262
579,-1565.5577,-78.277885
580,-782.7789,-88.06262
581,-1565.5577,-97.84736
582,-1565.5577,-88.06262
583,-782.7789,-97.84736
584,-782.7789,-97.84736
585,-1174.1683,-78.277885
586,-1956.9471,-88.06262
587,-391.38943,-97.84736
588,-1565.5577,-97.84736
589,-1565.5577,-97.84736
590,-1565.5577,-78.277885
591,-1565.5577,-88.06262
592,-1174.1683,-78.277885
593,-1174.1683,-78.277885
594,-391.38943,-97.84736
595,-1565.5577,-78.277885
596,-782.7789,-78.277885
597,-1565.5577,-97.84736
598,-1565.5577,-88.06262
599,-782.7789,-58.708416
600,-782.7789,-88.06262
601,-782.7789,-97.84736
602,-1956.9471,-107.632095
603,-1174.1683,-78.277885
604,-782.7789,-78.277885
605,-1565.5577,-68.49315
606,-782.7789,-78.277885
607,-1174.1683,-88.06262
608,-782.7789,-97.84736
609,-1565.5577,-78.277885
610,-782.7789,-78.277885
611,-1956.9471,-88.06262
612,-1565.5577,-68.49315
613,-1174.1683,-88.06262
614,-1174.1683,-88.06262
615,-391.38943,-78.277885
616,-1174.1683,-68.49315
617,-782.7789,-78.277885
618,-782.7789,-78.277885
619,-782.7789,-78.277885
620,-782.7789,-88.06262
621,-1956.9471,-68.49315
622,0.0,-68.49315
623,-782.7789,-88.06262
624,-1565.5577,-78.277885
625,-1174.1683,-97.84736
626,0.0,-68.49315
627,-2348.3367,-78.277885
628,-1174.1683,-88.06262
629,0.0,-78.277885
630,-782.7789,-78.277885
631,-1174.1683,-78.277885
632,-1174.1683,-88.06262
633,-1174.1683,-88.06262
634,-1565.5577,-88.06262
635,-782.7789,-107.632095
636,-782.7789,-78.277885
637,-1174.1683,-88.06262
638,-782.7789,-97.84736
639,-1174.1683,-97.84736
640,-782.7789,-88.06262
641,-782.7789,-88.06262
642,-1565.5577,-78.277885
643,-1565.5577,-68.49315
644,-391.38943,-97.84736
645,-391.38943,-78.277885
646,-1956.9471,-78.277885
647,-1174.1683,-88.06262
648,-2348.3367,-68.49315
649,-782.7789,-78.277885
650,-782.7789,-88.06262
651,-1565.5577,-58.708416
652,-1174.1683,-97.84736
653,-782.7789,-68.49315
654,-1174.1683,-78.277885
655,-1956.9471,-68.49315
656,-1174.1683,-88.06262
657,-1174.1683,-58.708416
658,-1565.5577,-78.277885
659,-782.7789,-78.277885
660,-1174.1683,-88.06262
661,-1565.5577,-68.49315
662,-1565.5577,-78.277885
663,-1565.5577,-97.84736
664,-1174.1683,-88.06262
665,-1956.9471,-78.277885
666,-391.38943,-78.277885
667,-1174.1683,-97.84736
668,-1565.5577,-78.277885
669,-1174.1683,-68.49315
670,-391.38943,-78.277885
671,-782.7789,-88.06262
672,-1565.5577,-78.277885
673,-1174.1683,-97.84736
674,-782.7789,-88.06262
675,-1174.1683,-78.277885
676,-782.7789,-97.84736
677,-782.7789,-68.49315
678,-1174.1683,-78.277885
679,-1174.1683,-68.49315
680,-782.7789,-58.708416
681,-391.38943,-78.277885
682,-782.7789,-68.49315
683,-391.38943,-97.84736
684,-782.7789,-88.06262
685,-391.38943,-88.06262
686,-1956.9471,-88.06262
687,-782.7789,-88.06262
688,-1565.5577,-78.277885
689,-391.38943,-88.06262
690,-1174.1683,-78.277885
691,0.0,-88.06262
692,-391.38943,-88.06262
693,-1174.1683,-78.277885
694,-1174.1683,-78.277885
695,-1565.5577,-58.708416
696,-1174.1683,-78.277885
697,-1565.5577,-97.84736
698,-1174.1683,-78.277885
699,-1174.1683,-78.277885
700,-782.7789,-78.277885
701,-1174.1683,-78.277885
702,-391.38943,-97.84736
703,-1565.5577,-78.277885
704,-1174.1683,-88.06262
705,-1174.1683,-88.06262
706,-1174.1683,-68.49315
707,-782.7789,-88.06262
708,-1174.1683,-78.277885
709,-1565.5577,-97.84736
710,-1565.5577,-88.06262
711,-782.7789,-107.632095
712,-1565.5577,-107.632095
713,-1565.5577,-88.06262
714,-1565.5577,-88.06262
715,-391.38943,-88.06262
716,-1174.1683,-78.277885
717,-391.38943,-78.277885
718,-1174.1683,-58.708416
719,-782.7789,-78.277885
720,-782.7789,-68.49315
721,-1174.1683,-68.49315
722,-782.7789,-68.49315
723,-782.7789,-78.277885
724,-782.7789,-88.06262
725,-782.7789,-68.49315
726,-1565.5577,-68.49315
