TimeStep,Channel A,Channel C
0,1174.1683,-1.9569472
1,782.7789,-1.9569472
2,391.38943,-1.9569472
3,782.7789,0.0
4,782.7789,-3.9138944
5,782.7789,1.9569472
6,782.7789,-1.9569472
7,1565.5577,-1.9569472
8,391.38943,0.0
9,782.7789,-3.9138944
10,1174.1683,0.0
11,1565.5577,-3.9138944
12,1565.5577,0.0
13,1174.1683,0.0
14,782.7789,1.9569472
15,391.38943,1.9569472
16,1174.1683,3.9138944
17,782.7789,-3.9138944
18,1174.1683,1.9569472
19,782.7789,-3.9138944
20,391.38943,-1.9569472
21,391.38943,1.9569472
22,391.38943,0.0
23,782.7789,-3.9138944
24,782.7789,-3.9138944
25,1174.1683,1.9569472
26,1174.1683,-1.9569472
27,1565.5577,-3.9138944
28,1174.1683,0.0
29,782.7789,0.0
30,1174.1683,0.0
31,782.7789,0.0
32,1174.1683,-3.9138944
33,0.0,-1.9569472
34,391.38943,-1.9569472
35,1174.1683,1.9569472
36,1565.5577,-1.9569472
37,1174.1683,0.0
38,391.38943,-1.9569472
39,1174.1683,1.9569472
40,1565.5577,0.0
41,782.7789,0.0
42,1174.1683,0.0
43,1565.5577,-1.9569472
44,782.7789,-1.9569472
45,782.7789,-3.9138944
46,-391.38943,-3.9138944
47,782.7789,-1.9569472
48,782.7789,3.9138944
49,1565.5577,-1.9569472
50,782.7789,0.0
51,391.38943,1.9569472
52,1174.1683,-3.9138944
53,1174.1683,0.0
54,1565.5577,-1.9569472
55,1565.5577,0.0
56,1565.5577,1.9569472
57,1174.1683,1.9569472
58,1174.1683,0.0
59,1174.1683,-3.9138944
60,391.38943,-3.9138944
61,782.7789,-1.9569472
62,1174.1683,0.0
63,391.38943,5.8708415
64,1174.1683,1.9569472
65,1565.5577,-1.9569472
66,1565.5577,0.0
67,1565.5577,-1.9569472
68,1565.5577,0.0
69,782.7789,-3.9138944
70,782.7789,0.0
71,1956.9471,1.9569472
72,1174.1683,0.0
73,1956.9471,1.9569472
74,2739.726,1.9569472
75,3522.505,3.9138944
76,4305.2837,1.9569472
77,5479.452,5.8708415
78,7045.01,11.741683
79,9001.957,13.69863
80,12133.072,21.526419
81,16438.355,23.483366
82,21135.03,35.225048
83,25440.312,45.009785
84,31311.154,56.75147
85,36399.215,82.19178
86,44227.008,105.67515
87,50097.848,135.02936
88,55185.906,168.29745
89,61448.14,213.30724
90,67318.984,254.40314
91,72407.05,295.49902
92,75929.55,342.46576
93,79060.664,385.5186
94,81800.39,424.65753
95,84540.12,461.83954
96,86497.06,483.36594
97,86888.45,506.8493
98,89236.79,522.5049
99,89628.19,530.3327
100,91585.125,538.16046
101,94716.24,542.07434
102,96281.8,549.90216
103,98630.14,549.90216
104,100587.08,559.6869
105,103326.805,563.60077
106,105283.76,573.3855
107,108023.484,589.0411
108,110371.81,598.8258
109,111937.375,620.35223
110,115068.5,636.0078
111,114677.1,651.6634
112,115459.88,673.1898
113,115851.266,686.8884
114,116242.664,700.5871
115,116634.055,712.3288
116,115851.266,714.2857
117,115851.266,722.1135
118,115459.88,716.2427
119,115851.266,714.2857
120,115459.88,708.41486
121,115459.88,704.501
122,116242.664,700.5871
123,116634.055,694.71625
124,117808.22,692.7593
125,118199.61,698.6301
126,120156.555,696.6732
127,120547.95,700.5871
128,120547.95,704.501
129,121330.72,712.3288
130,122113.51,718.1996
131,123679.06,727.9843
132,122896.28,733.85516
133,123287.67,741.683
134,122896.28,741.683
135,122896.28,745.59686
136,122113.51,747.55383
137,122113.51,743.6399
138,122113.51,747.55383
139,120939.336,745.59686
140,121330.72,741.683
141,121330.72,737.7691
142,121722.11,737.7691
143,122113.51,737.7691
144,122504.89,729.9413
145,122113.51,735.81213
146,121722.11,731.89825
