TimeStep,Channel A,Channel C
0,782.7789,0.0
1,1174.1683,1.9569472
2,1174.1683,1.9569472
3,1174.1683,3.9138944
4,1956.9471,-3.9138944
5,1174.1683,0.0
6,1174.1683,-1.9569472
7,782.7789,-3.9138944
8,782.7789,0.0
9,782.7789,1.9569472
10,1174.1683,0.0
11,1174.1683,1.9569472
12,1956.9471,0.0
13,1565.5577,3.9138944
14,782.7789,0.0
15,1174.1683,3.9138944
16,1174.1683,-1.9569472
17,1174.1683,1.9569472
18,1565.5577,5.8708415
19,391.38943,1.9569472
20,1174.1683,0.0
21,782.7789,1.9569472
22,782.7789,-3.9138944
23,1956.9471,1.9569472
24,1565.5577,-3.9138944
25,391.38943,0.0
26,782.7789,0.0
27,1565.5577,7.827789
28,1174.1683,0.0
29,391.38943,0.0
30,1565.5577,1.9569472
31,1174.1683,-1.9569472
32,1174.1683,1.9569472
33,782.7789,-1.9569472
34,1956.9471,1.9569472
35,1565.5577,0.0
36,391.38943,-1.9569472
37,1174.1683,3.9138944
38,1174.1683,5.8708415
39,391.38943,1.9569472
40,391.38943,3.9138944
41,782.7789,-1.9569472
42,1565.5577,-1.9569472
43,1174.1683,0.0
44,782.7789,-1.9569472
45,1174.1683,0.0
46,1565.5577,-3.9138944
47,1174.1683,1.9569472
48,0.0,1.9569472
49,1174.1683,-1.9569472
50,782.7789,1.9569472
51,782.7789,-1.9569472
52,782.7789,1.9569472
53,1565.5577,3.9138944
54,1565.5577,3.9138944
55,1174.1683,0.0
56,391.38943,3.9138944
57,1565.5577,0.0
58,782.7789,0.0
59,782.7789,3.9138944
60,1174.1683,-1.9569472
61,782.7789,-1.9569472
62,782.7789,0.0
63,782.7789,3.9138944
64,1174.1683,1.9569472
65,0.0,0.0
66,391.38943,0.0
67,782.7789,-1.9569472
68,1565.5577,0.0
69,1956.9471,3.9138944
70,1565.5577,3.9138944
71,1565.5577,0.0
72,1174.1683,3.9138944
73,2348.3367,3.9138944
74,3131.1155,1.9569472
75,3913.8943,1.9569472
76,5870.842,3.9138944
77,6653.6206,9.784736
78,9393.347,13.69863
79,12524.462,17.612524
80,15655.577,21.526419
81,19960.861,35.225048
82,24657.535,45.009785
83,29745.596,58.708416
84,36007.83,80.23483
85,41878.668,103.7182
86,48532.29,133.0724
87,54403.13,170.25441
88,60273.977,209.39334
89,64970.645,248.53229
90,68884.54,291.5851
91,73189.83,336.5949
92,76712.33,381.6047
93,78669.28,418.78668
94,82191.78,452.0548
95,83365.945,475.53815
96,84540.12,497.06458
97,86105.67,510.7632
98,88062.625,518.591
99,90019.57,534.2466
100,90802.34,536.20355
101,92759.3,538.16046
102,95499.02,545.9883
103,97455.97,545.9883
104,99804.305,555.773
105,102544.03,561.64386
106,104109.59,583.1702
107,107240.7,587.08417
108,109197.66,604.69666
109,109980.43,624.2662
110,111154.6,637.9648
111,111545.984,653.62036
112,111545.984,669.27594
113,111937.375,677.1037
114,110763.21,682.97455
115,110371.81,688.8454
116,109980.43,686.8884
117,108806.26,677.1037
118,108023.484,677.1037
119,107240.7,669.27594
120,106066.53,653.62036
121,105283.76,637.9648
122,104500.98,626.2231
123,103326.805,610.5675
124,102152.65,604.69666
125,102544.03,589.0411
126,100587.08,575.34247
127,99804.305,563.60077
128,99804.305,549.90216
129,99021.52,530.3327
130,97455.97,520.548
131,95890.41,512.72015
