TimeStep,Channel A,Channel C
0,391.38943,11.741683
1,782.7789,7.827789
2,782.7789,11.741683
3,1174.1683,3.9138944
4,1174.1683,7.827789
5,782.7789,7.827789
6,1174.1683,7.827789
7,391.38943,11.741683
8,1174.1683,7.827789
9,1174.1683,15.655578
10,782.7789,3.9138944
11,1174.1683,7.827789
12,391.38943,7.827789
13,782.7789,11.741683
14,782.7789,11.741683
15,782.7789,7.827789
16,782.7789,15.655578
17,782.7789,7.827789
18,1565.5577,3.9138944
19,782.7789,7.827789
20,782.7789,3.9138944
21,1565.5577,11.741683
22,782.7789,11.741683
23,1174.1683,15.655578
24,1174.1683,15.655578
25,1174.1683,15.655578
26,391.38943,23.483366
27,1174.1683,15.655578
28,1174.1683,19.569471
29,1174.1683,15.655578
30,1174.1683,15.655578
31,782.7789,15.655578
32,782.7789,11.741683
33,782.7789,15.655578
34,391.38943,11.741683
35,782.7789,11.741683
36,782.7789,7.827789
37,782.7789,19.569471
38,782.7789,11.741683
39,391.38943,7.827789
40,391.38943,15.655578
41,0.0,3.9138944
42,1174.1683,15.655578
43,1174.1683,3.9138944
44,0.0,11.741683
45,391.38943,15.655578
46,782.7789,15.655578
47,391.38943,11.741683
48,391.38943,15.655578
49,391.38943,23.483366
50,0.0,7.827789
51,782.7789,15.655578
52,0.0,11.741683
53,1565.5577,15.655578
54,0.0,7.827789
55,391.38943,7.827789
56,782.7789,3.9138944
57,391.38943,7.827789
58,782.7789,3.9138944
59,1174.1683,19.569471
60,782.7789,11.741683
61,391.38943,11.741683
62,782.7789,7.827789
63,782.7789,11.741683
64,782.7789,19.569471
65,1565.5577,15.655578
66,1174.1683,11.741683
67,391.38943,19.569471
68,1174.1683,15.655578
69,782.7789,11.741683
70,1956.9471,19.569471
71,782.7789,19.569471
72,1174.1683,23.483366
73,1174.1683,15.655578
74,2739.726,15.655578
75,3913.8943,23.483366
76,4305.2837,27.39726
77,5479.452,35.225048
78,8610.567,54.79452
79,11741.684,58.708416
80,13698.631,70.450096
81,18003.914,101.76125
82,23483.367,125.24462
83,28571.428,164.38356
84,34442.27,203.5225
85,40313.11,262.23093
86,46183.953,340.50882
87,52446.18,422.7006
88,57925.633,532.2896
89,64187.867,649.7065
90,68884.54,763.2094
91,73189.83,880.6262
92,76320.94,986.3014
93,79060.664,1091.9766
94,82191.78,1174.1683
95,82974.56,1248.5323
96,84931.5,1311.1545
97,85714.29,1342.4657
98,87279.84,1377.6908
99,88454.016,1405.088
100,91193.74,1405.088
101,92759.3,1432.4854
102,95107.64,1436.3992
103,96673.195,1452.0548
104,98630.14,1463.7965
105,101369.86,1495.1077
106,104500.98,1514.6771
107,107240.7,1553.816
108,108806.26,1596.8689
109,110371.81,1639.9218
110,112720.16,1690.8024
111,113111.55,1733.8552
112,113894.33,1776.9081
113,114677.1,1808.2192
