TimeStep,Channel A,Channel C
0,782.7789,7.827789
1,391.38943,11.741683
2,391.38943,11.741683
3,1174.1683,7.827789
4,782.7789,19.569471
5,782.7789,19.569471
6,391.38943,7.827789
7,782.7789,11.741683
8,391.38943,7.827789
9,391.38943,3.9138944
10,782.7789,7.827789
11,782.7789,11.741683
12,0.0,15.655578
13,1174.1683,15.655578
14,782.7789,11.741683
15,782.7789,15.655578
16,782.7789,0.0
17,391.38943,7.827789
18,1174.1683,11.741683
19,782.7789,7.827789
20,0.0,11.741683
21,782.7789,11.741683
22,0.0,7.827789
23,1174.1683,11.741683
24,1565.5577,11.741683
25,391.38943,15.655578
26,1565.5577,0.0
27,1174.1683,11.741683
28,782.7789,15.655578
29,0.0,11.741683
30,782.7789,3.9138944
31,1565.5577,7.827789
32,1174.1683,7.827789
33,391.38943,15.655578
34,782.7789,7.827789
35,0.0,11.741683
36,782.7789,7.827789
37,782.7789,3.9138944
38,0.0,11.741683
39,782.7789,7.827789
40,1565.5577,3.9138944
41,782.7789,7.827789
42,782.7789,3.9138944
43,391.38943,3.9138944
44,782.7789,7.827789
45,1174.1683,7.827789
46,1174.1683,7.827789
47,782.7789,15.655578
48,782.7789,7.827789
49,1565.5577,11.741683
50,1565.5577,11.741683
51,782.7789,15.655578
52,391.38943,7.827789
53,391.38943,3.9138944
54,1174.1683,15.655578
55,391.38943,11.741683
56,782.7789,7.827789
57,1174.1683,7.827789
58,1565.5577,15.655578
59,782.7789,15.655578
60,782.7789,7.827789
61,0.0,11.741683
62,391.38943,7.827789
63,782.7789,3.9138944
64,782.7789,3.9138944
65,782.7789,7.827789
66,782.7789,11.741683
67,1174.1683,11.741683
68,1174.1683,19.569471
69,1174.1683,19.569471
70,1174.1683,19.569471
71,782.7789,19.569471
72,1174.1683,11.741683
73,2739.726,11.741683
74,3131.1155,19.569471
75,3913.8943,15.655578
76,4696.6733,23.483366
77,6653.6206,27.39726
78,8610.567,27.39726
79,10958.904,27.39726
80,14872.798,43.052837
81,18786.693,62.62231
82,24266.145,78.277885
83,28962.816,105.67515
84,36007.83,121.33073
85,40704.5,160.46967
86,47749.51,199.60861
87,54011.742,242.66145
88,58708.414,301.36987
89,64187.867,371.81995
90,69667.32,430.52838
91,73189.83,497.06458
92,77103.72,567.51465
93,80234.836,610.5675
94,81800.39,657.53424
95,84148.734,692.7593
96,85714.29,716.2427
97,87279.84,759.2955
98,88845.4,759.2955
99,90019.57,774.95105
