TimeStep,Channel A,Channel C
0,1565.5577,15.655578
1,1174.1683,15.655578
2,1174.1683,15.655578
3,391.38943,15.655578
4,782.7789,11.741683
5,1565.5577,19.569471
6,391.38943,19.569471
7,1174.1683,11.741683
8,782.7789,15.655578
9,1174.1683,15.655578
10,1174.1683,15.655578
11,1174.1683,19.569471
12,782.7789,15.655578
13,391.38943,15.655578
14,1174.1683,11.741683
15,782.7789,7.827789
16,782.7789,11.741683
17,1565.5577,11.741683
18,1174.1683,7.827789
19,391.38943,11.741683
20,1174.1683,11.741683
21,782.7789,19.569471
22,391.38943,11.741683
23,391.38943,19.569471
24,391.38943,15.655578
25,0.0,15.655578
26,782.7789,15.655578
27,391.38943,7.827789
28,1174.1683,11.741683
29,391.38943,15.655578
30,782.7789,15.655578
31,0.0,3.9138944
32,391.38943,15.655578
33,1174.1683,11.741683
34,782.7789,7.827789
35,0.0,7.827789
36,391.38943,15.655578
37,1174.1683,7.827789
38,782.7789,11.741683
39,782.7789,3.9138944
40,391.38943,11.741683
41,782.7789,15.655578
42,782.7789,7.827789
43,1174.1683,3.9138944
44,1174.1683,15.655578
45,782.7789,15.655578
46,391.38943,15.655578
47,391.38943,7.827789
48,782.7789,11.741683
49,782.7789,7.827789
50,1565.5577,11.741683
51,0.0,15.655578
52,782.7789,7.827789
53,1174.1683,7.827789
54,1174.1683,11.741683
55,782.7789,3.9138944
56,391.38943,7.827789
57,0.0,7.827789
58,391.38943,11.741683
59,782.7789,7.827789
60,1565.5577,3.9138944
61,1565.5577,7.827789
62,391.38943,15.655578
63,391.38943,11.741683
64,1174.1683,15.655578
65,1565.5577,11.741683
66,391.38943,11.741683
67,1956.9471,19.569471
68,1174.1683,11.741683
69,1565.5577,19.569471
70,391.38943,11.741683
71,1956.9471,7.827789
72,1956.9471,7.827789
73,2348.3367,19.569471
74,3522.505,19.569471
75,3913.8943,15.655578
76,4696.6733,15.655578
77,5479.452,23.483366
78,8219.178,31.311155
79,10567.515,31.311155
80,13698.631,58.708416
81,17221.135,78.277885
82,21917.809,93.933464
83,27005.871,121.33073
84,32876.71,148.72798
85,38356.164,199.60861
86,45009.785,262.23093
87,50880.625,328.76712
88,57534.25,414.8728
89,63013.695,500.9785
90,68101.766,598.8258
91,72798.43,696.6732
92,75538.16,790.6066
93,79060.664,872.79846
94,82191.78,958.9041
95,84540.12,1013.6986
96,85714.29,1064.5792
97,86497.06,1095.8904
98,88454.016,1127.2015
99,90410.95,1142.8572
100,91585.125,1158.5127
101,93150.69,1166.3405
102,95890.41,1174.1683
103,97455.97,1189.8239
104,100195.695,1217.2212
105,102935.42,1221.135
106,105283.76,1240.7045
107,107632.09,1275.9296
108,109980.43,1311.1545
109,111545.984,1346.3796
110,113894.33,1381.6047
111,114285.71,1412.9159
112,115459.88,1467.7103
113,115459.88,1487.2798
114,116242.664,1514.6771
115,115459.88,1526.4188
116,115068.5,1542.0743
117,115068.5,1534.2466
118,115068.5,1534.2466
119,114285.71,1534.2466
120,113894.33,1518.591
121,113894.33,1510.7632
122,115459.88,1495.1077
123,116242.664,1491.1937
124,116242.664,1495.1077
125,117025.44,1495.1077
126,118199.61,1495.1077
127,118591.0,1506.8494
