TimeStep,Channel A,Channel C
0,1565.5577,11.741683
1,782.7789,11.741683
2,782.7789,3.9138944
3,782.7789,11.741683
4,782.7789,3.9138944
5,782.7789,15.655578
6,782.7789,7.827789
7,782.7789,11.741683
8,1174.1683,3.9138944
9,1174.1683,3.9138944
10,782.7789,3.9138944
11,782.7789,11.741683
12,782.7789,3.9138944
13,1565.5577,7.827789
14,391.38943,3.9138944
15,782.7789,15.655578
16,1565.5577,11.741683
17,391.38943,15.655578
18,1174.1683,19.569471
19,1174.1683,7.827789
20,0.0,7.827789
21,391.38943,7.827789
22,391.38943,19.569471
23,1174.1683,15.655578
24,782.7789,7.827789
25,0.0,3.9138944
26,782.7789,0.0
27,782.7789,7.827789
28,1174.1683,7.827789
29,391.38943,3.9138944
30,782.7789,3.9138944
31,1174.1683,7.827789
32,1174.1683,7.827789
33,-391.38943,7.827789
34,782.7789,0.0
35,782.7789,7.827789
36,0.0,3.9138944
37,391.38943,3.9138944
38,1174.1683,3.9138944
39,1174.1683,11.741683
40,391.38943,3.9138944
41,1174.1683,7.827789
42,1174.1683,7.827789
43,1174.1683,3.9138944
44,1174.1683,11.741683
45,1565.5577,7.827789
46,1174.1683,7.827789
47,1174.1683,3.9138944
48,1174.1683,0.0
49,1174.1683,7.827789
50,1565.5577,11.741683
51,1174.1683,-3.9138944
52,782.7789,7.827789
53,1174.1683,7.827789
54,1174.1683,11.741683
55,1956.9471,11.741683
56,1174.1683,7.827789
57,1174.1683,7.827789
58,782.7789,7.827789
59,1174.1683,11.741683
60,1565.5577,7.827789
61,1565.5577,3.9138944
62,782.7789,0.0
63,782.7789,11.741683
64,1174.1683,11.741683
65,1174.1683,0.0
66,782.7789,-3.9138944
67,391.38943,3.9138944
68,782.7789,11.741683
69,782.7789,11.741683
70,782.7789,7.827789
71,2348.3367,3.9138944
72,1565.5577,3.9138944
73,2348.3367,7.827789
74,2739.726,3.9138944
75,4305.2837,7.827789
76,5088.0625,19.569471
77,6653.6206,23.483366
78,9393.347,31.311155
79,11741.684,43.052837
80,15655.577,62.62231
81,19178.082,74.36399
82,24657.535,97.84736
83,29745.596,136.9863
84,35616.438,168.29745
85,40704.5,230.91977
86,47358.12,281.80038
87,53228.965,360.07828
88,59491.19,446.18396
89,64579.258,544.0313
90,69667.32,626.2231
91,74363.99,720.15656
92,76712.33,818.0039
93,79060.664,896.2818
94,81800.39,962.818
95,82974.56,1009.7847
96,84540.12,1048.9237
97,84931.5,1080.2349
98,86497.06,1107.6321
99,87671.234,1119.3738
100,90410.95,1135.0293
101,91585.125,1142.8572
102,93933.47,1154.5989
103,96673.195,1158.5127
104,97847.35,1170.2544
105,101369.86,1185.91
106,104109.59,1228.9628
107,106457.93,1256.3601
108,108023.484,1287.6713
109,109980.43,1315.0685
110,111154.6,1354.2074
111,112328.766,1397.2603
112,112720.16,1436.3992
113,112328.766,1467.7103
114,113111.55,1479.452
115,112720.16,1495.1077
116,113111.55,1499.0215
117,111545.984,1495.1077
118,111545.984,1487.2798
119,111937.375,1471.6243
120,111937.375,1471.6243
121,111545.984,1459.8826
122,111937.375,1452.0548
123,113111.55,1452.0548
124,114285.71,1452.0548
125,114677.1,1459.8826
126,115459.88,1452.0548
127,116242.664,1479.452
128,117416.83,1487.2798
129,117808.22,1506.8494
130,118199.61,1514.6771
131,118982.38,1534.2466
132,119373.78,1545.9883
133,118982.38,1561.6438
134,118591.0,1565.5577
135,118591.0,1573.3855
136,117808.22,1573.3855
137,117025.44,1561.6438
138,118199.61,1557.73
139,116634.055,1549.9021
140,117025.44,1542.0743
141,116634.055,1542.0743
142,117025.44,1526.4188
143,118199.61,1526.4188
144,117025.44,1522.5049
145,117808.22,1530.3326
146,118591.0,1526.4188
147,118199.61,1538.1605
148,118591.0,1542.0743
149,119765.164,1538.1605
150,119765.164,1542.0743
151,119373.78,1553.816
152,120547.95,1561.6438
153,119765.164,1569.4717
154,120156.555,1573.3855
155,119765.164,1569.4717
156,119765.164,1577.2994
157,120156.555,1569.4717
158,118982.38,1557.73
159,118982.38,1561.6438
160,118591.0,1577.2994
161,118591.0,1553.816
162,118591.0,1557.73
163,119373.78,1542.0743
164,118982.38,1549.9021
165,119765.164,1545.9883
166,120156.555,1545.9883
167,119765.164,1545.9883
168,120939.336,1545.9883
169,120156.555,1561.6438
170,120156.555,1553.816
171,120547.95,1561.6438
172,120547.95,1569.4717
173,121330.72,1573.3855
174,120547.95,1573.3855
175,120939.336,1577.2994
176,121330.72,1577.2994
177,120547.95,1581.2133
178,119765.164,1589.0411
179,120156.555,1577.2994
180,120156.555,1573.3855
181,119373.78,1577.2994
182,119765.164,1573.3855
183,119373.78,1573.3855
184,119765.164,1569.4717
185,120156.555,1557.73
186,119373.78,1565.5577
187,120156.555,1561.6438
188,120156.555,1565.5577
189,120547.95,1565.5577
190,121330.72,1565.5577
191,121330.72,1581.2133
192,120156.555,1581.2133
193,120939.336,1585.1272
194,120156.555,1589.0411
195,120939.336,1577.2994
196,120547.95,1589.0411
197,120939.336,1589.0411
198,120939.336,1592.955
199,120547.95,1577.2994
200,120547.95,1581.2133
201,120156.555,1577.2994
202,120547.95,1569.4717
203,120547.95,1569.4717
204,120547.95,1569.4717
205,120156.555,1565.5577
206,120156.555,1561.6438
207,121330.72,1569.4717
208,120939.336,1573.3855
209,121330.72,1569.4717
210,121330.72,1573.3855
211,121722.11,1573.3855
212,121722.11,1577.2994
213,122113.51,1585.1272
214,122113.51,1585.1272
215,120547.95,1585.1272
216,121722.11,1596.8689
217,122113.51,1589.0411
218,120939.336,1585.1272
219,120939.336,1577.2994
220,120939.336,1577.2994
221,120939.336,1577.2994
222,120156.555,1569.4717
223,121330.72,1573.3855
224,120939.336,1573.3855
225,122113.51,1565.5577
226,120939.336,1565.5577
227,121330.72,1561.6438
228,121330.72,1565.5577
229,121330.72,1569.4717
230,121722.11,1577.2994
231,122113.51,1581.2133
232,122504.89,1577.2994
233,121722.11,1581.2133
234,122113.51,1585.1272
235,122113.51,1581.2133
236,121722.11,1585.1272
237,121330.72,1585.1272
238,121330.72,1589.0411
239,120939.336,1577.2994
240,120939.336,1573.3855
241,120939.336,1581.2133
242,121330.72,1577.2994
243,120939.336,1565.5577
244,120939.336,1573.3855
245,120156.555,1561.6438
246,120547.95,1565.5577
247,121722.11,1561.6438
248,121330.72,1569.4717
249,122113.51,1577.2994
250,121330.72,1577.2994
251,121722.11,1585.1272
252,120939.336,1573.3855
253,121722.11,1581.2133
254,120939.336,1577.2994
255,121722.11,1577.2994
256,121722.11,1577.2994
257,121722.11,1573.3855
258,121330.72,1577.2994
259,120939.336,1569.4717
260,120939.336,1565.5577
261,121330.72,1565.5577
262,120547.95,1565.5577
263,120156.555,1569.4717
264,120939.336,1573.3855
265,120547.95,1561.6438
266,120547.95,1557.73
267,120939.336,1561.6438
268,121722.11,1561.6438
269,121330.72,1557.73
270,121330.72,1557.73
271,120939.336,1557.73
