TimeStep,Channel A,Channel C
0,782.7789,3.9138944
1,1174.1683,0.0
2,1956.9471,7.827789
3,782.7789,3.9138944
4,0.0,3.9138944
5,782.7789,3.9138944
6,782.7789,3.9138944
7,1174.1683,11.741683
8,1174.1683,7.827789
9,391.38943,3.9138944
10,391.38943,11.741683
11,1174.1683,3.9138944
12,1174.1683,3.9138944
13,1565.5577,7.827789
14,782.7789,-3.9138944
15,1565.5577,3.9138944
16,1174.1683,3.9138944
17,1174.1683,0.0
18,782.7789,3.9138944
19,1956.9471,15.655578
20,1174.1683,0.0
21,1174.1683,11.741683
22,1174.1683,7.827789
23,0.0,7.827789
24,1174.1683,15.655578
25,1174.1683,3.9138944
26,1565.5577,11.741683
27,391.38943,15.655578
28,782.7789,0.0
29,1565.5577,7.827789
30,1174.1683,7.827789
31,782.7789,11.741683
32,1565.5577,3.9138944
33,1174.1683,11.741683
34,391.38943,11.741683
35,782.7789,0.0
36,1174.1683,7.827789
37,1956.9471,0.0
38,1174.1683,0.0
39,1174.1683,3.9138944
40,782.7789,11.741683
41,1174.1683,3.9138944
42,1565.5577,11.741683
43,1174.1683,0.0
44,782.7789,11.741683
45,1174.1683,7.827789
46,782.7789,0.0
47,782.7789,0.0
48,1565.5577,3.9138944
49,782.7789,3.9138944
50,782.7789,0.0
51,782.7789,3.9138944
52,1565.5577,3.9138944
53,782.7789,0.0
54,0.0,0.0
55,1565.5577,3.9138944
56,1174.1683,3.9138944
57,1174.1683,11.741683
58,391.38943,7.827789
59,1565.5577,7.827789
60,1565.5577,11.741683
61,1565.5577,7.827789
62,782.7789,15.655578
63,1174.1683,3.9138944
64,1174.1683,3.9138944
65,1174.1683,0.0
66,782.7789,7.827789
67,1174.1683,0.0
68,782.7789,11.741683
69,1174.1683,3.9138944
70,1565.5577,11.741683
71,1174.1683,19.569471
72,1565.5577,7.827789
73,2348.3367,3.9138944
74,2348.3367,19.569471
75,2739.726,23.483366
76,4696.6733,19.569471
77,5870.842,23.483366
78,8610.567,31.311155
79,11350.293,35.225048
80,14090.02,50.880627
81,18003.914,82.19178
82,22700.586,97.84736
83,29745.596,136.9863
84,34833.66,164.38356
85,39530.332,215.26419
86,46966.734,281.80038
87,52054.797,344.4227
88,58708.414,438.35617
89,64579.258,528.37573
90,69667.32,618.3953
91,73972.6,720.15656
92,77495.11,814.09
93,80626.22,896.2818
94,83365.945,966.7319
95,84148.734,1021.5264
96,85714.29,1076.3209
97,87671.234,1111.546
98,88845.4,1138.9432
99,90410.95,1154.5989
100,92367.91,1170.2544
101,93542.07,1178.0822
102,96673.195,1193.7378
103,98630.14,1201.5656
104,100587.08,1209.3933
105,104109.59,1236.7906
106,105675.15,1260.2739
107,108414.875,1291.5851
108,111154.6,1322.8962
109,112328.766,1365.9491
110,114285.71,1401.1742
111,115459.88,1436.3992
112,115068.5,1471.6243
113,115068.5,1499.0215
114,116634.055,1518.591
115,115459.88,1534.2466
116,115068.5,1538.1605
117,115459.88,1542.0743
118,114677.1,1530.3326
119,115459.88,1526.4188
120,115068.5,1514.6771
121,115459.88,1514.6771
122,115459.88,1499.0215
123,116242.664,1491.1937
124,117025.44,1491.1937
125,117416.83,1495.1077
126,118591.0,1506.8494
127,121330.72,1518.591
128,121330.72,1538.1605
129,121722.11,1553.816
130,122113.51,1557.73
131,122896.28,1573.3855
132,122896.28,1596.8689
133,122896.28,1604.6967
134,121330.72,1620.3523
135,122504.89,1616.4384
136,121722.11,1616.4384
137,120939.336,1612.5244
138,121722.11,1604.6967
139,121722.11,1604.6967
140,120547.95,1589.0411
141,120939.336,1589.0411
142,120939.336,1573.3855
143,120547.95,1569.4717
144,121722.11,1581.2133
145,121330.72,1577.2994
146,121722.11,1577.2994
147,122896.28,1585.1272
148,122896.28,1585.1272
149,123287.67,1589.0411
150,123679.06,1604.6967
151,123679.06,1612.5244
152,123287.67,1608.6106
153,123287.67,1612.5244
154,124461.836,1620.3523
155,123679.06,1636.0078
156,123287.67,1624.2661
157,123287.67,1624.2661
158,123679.06,1624.2661
159,122504.89,1612.5244
160,123287.67,1616.4384
161,122896.28,1612.5244
162,122504.89,1608.6106
163,122113.51,1604.6967
164,123287.67,1596.8689
165,122896.28,1608.6106
166,122896.28,1608.6106
167,122896.28,1600.7828
168,123679.06,1600.7828
169,124070.45,1608.6106
170,124070.45,1608.6106
171,124461.836,1616.4384
172,124853.234,1620.3523
173,125244.62,1624.2661
174,124853.234,1624.2661
175,125244.62,1632.094
176,125244.62,1632.094
177,124853.234,1643.8356
178,123679.06,1632.094
179,122896.28,1624.2661
180,124070.45,1628.18
181,124070.45,1624.2661
182,123679.06,1624.2661
183,123287.67,1620.3523
184,124070.45,1616.4384
185,124461.836,1612.5244
186,124461.836,1608.6106
187,124461.836,1612.5244
188,124853.234,1608.6106
189,124853.234,1620.3523
190,125636.01,1612.5244
191,125636.01,1620.3523
192,125244.62,1628.18
193,125244.62,1624.2661
194,124853.234,1632.094
195,125636.01,1639.9218
196,125636.01,1628.18
197,124853.234,1643.8356
198,124853.234,1628.18
199,124070.45,1643.8356
200,124461.836,1624.2661
201,124070.45,1620.3523
202,124461.836,1616.4384
203,123679.06,1616.4384
204,124461.836,1612.5244
205,124070.45,1612.5244
206,124461.836,1612.5244
207,124853.234,1624.2661
208,124853.234,1612.5244
209,124853.234,1612.5244
210,126027.39,1624.2661
211,125244.62,1628.18
212,124853.234,1620.3523
213,124853.234,1639.9218
214,125636.01,1639.9218
215,125244.62,1632.094
216,124853.234,1636.0078
217,124461.836,1636.0078
218,124070.45,1624.2661
219,124853.234,1636.0078
220,124853.234,1628.18
