TimeStep,Channel A,Channel C
0,782.7789,1.9569472
1,782.7789,-1.9569472
2,1565.5577,-1.9569472
3,1174.1683,-3.9138944
4,782.7789,3.9138944
5,782.7789,1.9569472
6,782.7789,3.9138944
7,782.7789,1.9569472
8,391.38943,-1.9569472
9,1565.5577,0.0
10,1174.1683,1.9569472
11,391.38943,0.0
12,782.7789,3.9138944
13,391.38943,0.0
14,391.38943,-1.9569472
15,391.38943,0.0
16,0.0,-1.9569472
17,391.38943,-3.9138944
18,1174.1683,3.9138944
19,782.7789,0.0
20,391.38943,3.9138944
21,391.38943,0.0
22,391.38943,0.0
23,1174.1683,-1.9569472
24,782.7789,1.9569472
25,1174.1683,1.9569472
26,1174.1683,0.0
27,1174.1683,0.0
28,782.7789,-1.9569472
29,1565.5577,3.9138944
30,782.7789,0.0
31,1565.5577,1.9569472
32,782.7789,-1.9569472
33,782.7789,0.0
34,1174.1683,0.0
35,1174.1683,0.0
36,391.38943,3.9138944
37,1174.1683,0.0
38,391.38943,3.9138944
39,1174.1683,1.9569472
40,391.38943,3.9138944
41,1565.5577,-3.9138944
42,782.7789,1.9569472
43,0.0,0.0
44,0.0,3.9138944
45,782.7789,-3.9138944
46,1565.5577,1.9569472
47,1565.5577,0.0
48,391.38943,1.9569472
49,1174.1683,0.0
50,1174.1683,1.9569472
51,391.38943,0.0
52,1565.5577,-1.9569472
53,1565.5577,1.9569472
54,782.7789,0.0
55,1174.1683,0.0
56,1174.1683,3.9138944
57,1174.1683,0.0
58,1174.1683,0.0
59,1565.5577,1.9569472
60,0.0,1.9569472
61,1174.1683,1.9569472
62,1174.1683,1.9569472
63,782.7789,3.9138944
64,1565.5577,3.9138944
65,1174.1683,-3.9138944
66,782.7789,1.9569472
67,782.7789,3.9138944
68,1174.1683,0.0
69,391.38943,3.9138944
70,1565.5577,1.9569472
71,1174.1683,1.9569472
72,1956.9471,3.9138944
73,3131.1155,1.9569472
74,2739.726,3.9138944
75,3522.505,5.8708415
76,5088.0625,1.9569472
77,5479.452,9.784736
78,7436.399,5.8708415
79,10958.904,11.741683
80,13307.241,19.569471
81,17612.523,25.440313
82,22309.197,33.2681
83,27005.871,43.052837
84,32876.71,54.79452
85,38747.555,74.36399
86,44618.395,97.84736
87,50880.625,121.33073
88,57142.855,154.59883
89,62230.918,185.90997
90,68101.766,227.00587
91,72407.05,264.18787
92,75929.55,301.36987
93,79452.055,334.63797
94,81409.0,365.94913
95,84931.5,389.4325
96,86497.06,416.82974
97,88062.625,430.52838
98,88845.4,452.0548
99,90410.95,450.09784
100,92367.91,457.92563
101,93542.07,457.92563
102,95890.41,463.79648
103,97847.35,467.71036
104,101369.86,473.5812
105,102544.03,483.36594
106,105283.76,487.27985
107,108414.875,497.06458
108,109980.43,512.72015
109,111545.984,524.46185
110,113894.33,538.16046
111,115459.88,555.773
112,115459.88,571.4286
113,115459.88,583.1702
114,115851.266,594.9119
115,115851.266,600.7828
116,115851.266,604.69666
117,115459.88,606.6536
118,116242.664,604.69666
119,115459.88,600.7828
120,114285.71,596.8689
121,115851.266,590.99805
122,114677.1,587.08417
123,116634.055,587.08417
124,117416.83,585.1272
125,117808.22,583.1702
126,118199.61,585.1272
127,120939.336,590.99805
128,121330.72,594.9119
129,121330.72,598.8258
130,122113.51,608.6106
131,122113.51,614.4814
132,122504.89,620.35223
133,122504.89,622.3092
134,122504.89,628.18005
135,122113.51,634.0509
136,122113.51,634.0509
137,121722.11,634.0509
138,120939.336,628.18005
139,120939.336,630.13696
140,120547.95,624.2662
141,120547.95,622.3092
142,120547.95,616.43835
143,121722.11,616.43835
144,121330.72,618.3953
145,121722.11,616.43835
146,122896.28,616.43835
147,122896.28,620.35223
148,123679.06,620.35223
149,122896.28,626.2231
150,123287.67,626.2231
151,123679.06,632.09393
152,123679.06,632.09393
153,123287.67,632.09393
154,123287.67,636.0078
155,123287.67,639.9217
156,122896.28,639.9217
157,121722.11,636.0078
158,122504.89,636.0078
159,122113.51,634.0509
160,122504.89,632.09393
161,121722.11,628.18005
162,123287.67,630.13696
163,122896.28,628.18005
164,122896.28,626.2231
165,123287.67,630.13696
166,122504.89,628.18005
167,123287.67,626.2231
168,122896.28,632.09393
169,122504.89,628.18005
170,124461.836,630.13696
171,124461.836,634.0509
172,124070.45,636.0078
173,124853.234,634.0509
174,125244.62,637.9648
175,124461.836,639.9217
176,124461.836,639.9217
177,124070.45,639.9217
178,122896.28,637.9648
179,123679.06,639.9217
180,123287.67,634.0509
181,123287.67,634.0509
182,123679.06,632.09393
183,123679.06,634.0509
184,122896.28,636.0078
185,123679.06,628.18005
186,122896.28,632.09393
187,123679.06,634.0509
188,123679.06,634.0509
189,123679.06,634.0509
190,125244.62,634.0509
191,125244.62,636.0078
192,125244.62,639.9217
193,124461.836,637.9648
194,124461.836,637.9648
195,125244.62,639.9217
196,124461.836,641.87866
197,124461.836,637.9648
198,124070.45,641.87866
199,124070.45,637.9648
200,124070.45,639.9217
201,123679.06,634.0509
202,123679.06,639.9217
203,123679.06,632.09393
204,122896.28,632.09393
205,124461.836,630.13696
206,124070.45,634.0509
207,124070.45,630.13696
208,125244.62,634.0509
209,125244.62,636.0078
210,124070.45,630.13696
211,125636.01,636.0078
212,124853.234,637.9648
213,125244.62,639.9217
214,124853.234,639.9217
215,124853.234,643.83563
216,124461.836,641.87866
217,124461.836,637.9648
218,124461.836,641.87866
219,124070.45,641.87866
220,124461.836,632.09393
221,123679.06,637.9648
222,123679.06,632.09393
223,124461.836,636.0078
224,124461.836,632.09393
225,124461.836,636.0078
226,124461.836,634.0509
227,124461.836,636.0078
228,125244.62,634.0509
229,124070.45,637.9648
