TimeStep,Channel A,Channel C
0,1174.1683,-1.9569472
1,782.7789,1.9569472
2,782.7789,3.9138944
3,391.38943,0.0
4,1174.1683,-1.9569472
5,391.38943,0.0
6,391.38943,0.0
7,782.7789,0.0
8,782.7789,-3.9138944
9,391.38943,0.0
10,391.38943,-1.9569472
11,391.38943,3.9138944
12,1174.1683,3.9138944
13,391.38943,5.8708415
14,0.0,1.9569472
15,0.0,0.0
16,391.38943,1.9569472
17,391.38943,0.0
18,782.7789,0.0
19,782.7789,1.9569472
20,1565.5577,3.9138944
21,391.38943,0.0
22,782.7789,3.9138944
23,782.7789,0.0
24,1565.5577,5.8708415
25,782.7789,3.9138944
26,782.7789,3.9138944
27,782.7789,1.9569472
28,1565.5577,0.0
29,391.38943,3.9138944
30,782.7789,0.0
31,782.7789,0.0
32,782.7789,0.0
33,391.38943,1.9569472
34,391.38943,5.8708415
35,1565.5577,5.8708415
36,782.7789,0.0
37,782.7789,3.9138944
38,0.0,3.9138944
39,782.7789,0.0
40,1565.5577,3.9138944
41,0.0,1.9569472
42,391.38943,5.8708415
43,782.7789,3.9138944
44,1174.1683,5.8708415
45,1174.1683,1.9569472
46,0.0,0.0
47,1174.1683,1.9569472
48,391.38943,0.0
49,782.7789,1.9569472
50,1174.1683,0.0
51,782.7789,0.0
52,0.0,0.0
53,1174.1683,1.9569472
54,-391.38943,0.0
55,1565.5577,1.9569472
56,391.38943,1.9569472
57,782.7789,3.9138944
58,1174.1683,0.0
59,1565.5577,3.9138944
60,0.0,0.0
61,391.38943,-1.9569472
62,1174.1683,0.0
63,1174.1683,1.9569472
64,782.7789,0.0
65,1174.1683,0.0
66,782.7789,-1.9569472
67,1174.1683,0.0
68,1174.1683,1.9569472
69,0.0,0.0
70,1565.5577,-1.9569472
71,1174.1683,-1.9569472
72,1174.1683,3.9138944
73,1956.9471,1.9569472
74,2348.3367,0.0
75,2739.726,-1.9569472
76,3913.8943,5.8708415
77,4696.6733,7.827789
78,7436.399,7.827789
79,9393.347,9.784736
80,12524.462,17.612524
81,16046.967,19.569471
82,19569.47,31.311155
83,25440.312,37.181995
84,30919.766,50.880627
85,36007.83,66.5362
86,41487.28,82.19178
87,47358.12,107.632095
88,53620.35,138.94325
89,58708.414,172.21135
90,64187.867,207.4364
91,69275.93,244.6184
92,72798.43,277.8865
93,74755.38,311.1546
94,78669.28,344.4227
95,80234.836,375.73386
96,82191.78,389.4325
97,83757.336,403.1311
98,85322.9,416.82974
99,86105.67,428.57144
100,87671.234,434.44226
101,89628.19,438.35617
102,91585.125,438.35617
103,93150.69,442.27005
104,95890.41,448.1409
105,98238.75,454.01175
106,100587.08,455.9687
107,102544.03,467.71036
108,105283.76,483.36594
109,107632.09,493.1507
110,108414.875,512.72015
111,109589.05,522.5049
112,109589.05,530.3327
113,110371.81,542.07434
114,110371.81,555.773
115,109589.05,559.6869
116,108414.875,563.60077
117,108414.875,561.64386
118,107240.7,557.7299
119,106849.31,547.9452
120,105283.76,542.07434
121,104892.36,530.3327
122,102935.42,522.5049
123,102935.42,512.72015
124,102544.03,500.9785
125,101761.25,493.1507
126,100978.48,487.27985
127,100195.695,473.5812
128,99412.92,467.71036
129,98630.14,454.01175
130,97455.97,446.18396
131,95890.41,434.44226
132,94716.24,426.61447
133,93933.47,409.00195
134,92367.91,395.3033
135,90410.95,385.5186
136,88845.4,373.77692
137,88454.016,362.03522
138,86888.45,346.37964
139,86105.67,334.63797
140,85322.9,320.93933
141,84540.12,309.19766
142,84540.12,301.36987
143,82974.56,291.5851
144,82191.78,285.7143
145,82974.56,275.92953
146,83365.945,268.10178
147,81800.39,262.23093
148,81017.61,256.36008
149,81409.0,252.44618
150,80234.836,248.53229
