TimeStep,Channel A,Channel C
0,782.7789,-1.9569472
1,391.38943,-5.8708415
2,391.38943,0.0
3,782.7789,1.9569472
4,0.0,0.0
5,782.7789,3.9138944
6,782.7789,0.0
7,782.7789,0.0
8,391.38943,-1.9569472
9,1174.1683,3.9138944
10,782.7789,3.9138944
11,1565.5577,1.9569472
12,391.38943,1.9569472
13,1174.1683,1.9569472
14,782.7789,3.9138944
15,782.7789,-3.9138944
16,782.7789,1.9569472
17,782.7789,0.0
18,782.7789,1.9569472
19,1174.1683,0.0
20,782.7789,0.0
21,1174.1683,1.9569472
22,782.7789,1.9569472
23,1565.5577,3.9138944
24,782.7789,1.9569472
25,1174.1683,0.0
26,1174.1683,3.9138944
27,782.7789,3.9138944
28,0.0,1.9569472
29,782.7789,1.9569472
30,782.7789,1.9569472
31,391.38943,1.9569472
32,0.0,1.9569472
33,782.7789,5.8708415
34,782.7789,-1.9569472
35,391.38943,0.0
36,782.7789,0.0
37,1174.1683,1.9569472
38,391.38943,-3.9138944
39,782.7789,3.9138944
40,391.38943,-1.9569472
41,0.0,5.8708415
42,-391.38943,1.9569472
43,391.38943,1.9569472
44,782.7789,0.0
45,782.7789,5.8708415
46,391.38943,0.0
47,391.38943,1.9569472
48,391.38943,-1.9569472
49,1174.1683,1.9569472
50,391.38943,3.9138944
51,391.38943,5.8708415
52,1174.1683,1.9569472
53,391.38943,0.0
54,1174.1683,1.9569472
55,1174.1683,1.9569472
56,782.7789,0.0
57,1174.1683,3.9138944
58,1565.5577,3.9138944
59,782.7789,5.8708415
60,782.7789,3.9138944
61,391.38943,1.9569472
62,1174.1683,-3.9138944
63,782.7789,-1.9569472
64,782.7789,3.9138944
65,1174.1683,3.9138944
66,391.38943,3.9138944
67,782.7789,0.0
68,0.0,1.9569472
69,782.7789,0.0
70,1174.1683,1.9569472
71,1174.1683,3.9138944
72,1956.9471,0.0
73,2348.3367,3.9138944
74,1956.9471,0.0
75,3913.8943,3.9138944
76,4696.6733,7.827789
77,6653.6206,7.827789
78,9393.347,13.69863
79,12133.072,13.69863
80,14481.408,19.569471
81,19569.47,27.39726
82,24266.145,35.225048
83,29354.207,46.966732
84,34442.27,64.579254
85,40704.5,78.277885
86,45792.562,103.7182
87,52054.797,131.11546
88,57142.855,166.34052
89,61839.53,201.56555
90,67710.375,238.74756
91,72015.66,270.05872
92,75146.77,307.2407
93,78669.28,340.50882
94,80234.836,365.94913
95,82191.78,389.4325
96,83365.945,407.045
97,84931.5,414.8728
98,86105.67,428.57144
99,88062.625,434.44226
100,89628.19,446.18396
101,91585.125,440.3131
102,93933.47,450.09784
103,95890.41,452.0548
104,98630.14,455.9687
105,100978.48,461.83954
106,102544.03,473.5812
107,104892.36,485.3229
108,106849.31,491.19373
109,108414.875,506.8493
110,110371.81,522.5049
111,111154.6,536.20355
112,110371.81,545.9883
113,110763.21,555.773
114,110371.81,559.6869
115,109589.05,565.55774
116,108023.484,565.55774
117,108806.26,561.64386
118,106849.31,555.773
119,106066.53,545.9883
120,105283.76,538.16046
121,104500.98,528.37573
122,104892.36,518.591
123,102935.42,514.6771
124,101761.25,502.93542
125,101369.86,493.1507
126,100195.695,483.36594
127,99412.92,467.71036
128,98630.14,459.88257
129,97064.58,448.1409
130,96281.8,436.39923
131,94716.24,424.65753
132,93542.07,410.9589
133,92759.3,397.26028
134,90410.95,385.5186
135,90410.95,371.81995
136,88454.016,362.03522
137,88062.625,344.4227
138,86497.06,332.68103
139,86105.67,326.81018
140,85714.29,311.1546
141,84540.12,303.3268
142,84931.5,295.49902
143,82583.17,285.7143
144,82583.17,277.8865
145,82191.78,270.05872
146,81800.39,270.05872
147,81800.39,260.274
148,81017.61,252.44618
149,80234.836,248.53229
150,80234.836,244.6184
151,79843.445,236.7906
152,77886.5,234.83366
153,77495.11,228.96281
154,76712.33,225.04892
155,77103.72,221.13503
156,76712.33,215.26419
157,75538.16,211.3503
158,74755.38,207.4364
159,74755.38,205.47945
160,73972.6,201.56555
161,73581.21,197.65166
162,72407.05,189.82387
163,72407.05,185.90997
164,72015.66,185.90997
165,71624.266,185.90997
166,72015.66,181.99608
167,70841.49,180.03914
168,70450.09,176.12524
169,70058.7,178.0822
170,69667.32,174.1683
171,68884.54,172.21135
172,68493.15,168.29745
173,68101.766,170.25441
174,68101.766,166.34052
175,66927.59,166.34052
176,66927.59,166.34052
177,66144.81,158.51273
178,65362.035,154.59883
179,64970.645,154.59883
180,63405.086,156.55577
181,63013.695,150.68494
182,62622.31,146.77104
183,61839.53,146.77104
184,61839.53,148.72798
185,61056.754,144.81409
186,60665.36,138.94325
187,60665.36,142.85715
188,59491.19,136.9863
189,60273.977,135.02936
190,59491.19,138.94325
191,57925.633,135.02936
192,58317.027,131.11546
193,58317.027,129.15851
194,56751.47,129.15851
195,56751.47,123.287674
196,56360.08,125.24462
197,55577.3,127.20157
198,54794.523,123.287674
199,54011.742,125.24462
200,52837.574,127.20157
201,52054.797,115.459885
202,52054.797,113.50294
203,51272.016,113.50294
204,50489.24,113.50294
205,50097.848,113.50294
206,49706.46,111.54599
207,48532.29,109.58904
208,48923.676,105.67515
209,48532.29,107.632095
210,47358.12,105.67515
211,47358.12,105.67515
212,45792.562,103.7182
213,46575.344,99.804306
214,44618.395,101.76125
215,44618.395,95.89041
216,43835.617,99.804306
217,43052.836,95.89041
218,41878.668,95.89041
219,42270.06,95.89041
220,41878.668,95.89041
221,41487.28,91.97652
222,40313.11,88.06262
223,39530.332,88.06262
224,38747.555,88.06262
225,38747.555,84.14873
226,38356.164,84.14873
227,38356.164,82.19178
228,37964.773,82.19178
229,37181.996,76.32094
230,37181.996,78.277885
231,36399.215,78.277885
232,36007.83,74.36399
233,35616.438,80.23483
234,35225.047,74.36399
235,34442.27,70.450096
236,34442.27,72.40704
237,34050.883,72.40704
238,33659.492,68.49315
239,32876.71,74.36399
240,33268.1,68.49315
241,32485.322,70.450096
242,32485.322,74.36399
243,32485.322,68.49315
244,32876.71,60.665363
245,31702.543,68.49315
246,31702.543,64.579254
247,32093.934,64.579254
248,32093.934,66.5362
249,32093.934,64.579254
250,31311.154,64.579254
251,31311.154,58.708416
252,31311.154,64.579254
253,30919.766,60.665363
254,31311.154,64.579254
255,30919.766,62.62231
256,30919.766,58.708416
257,30528.377,60.665363
258,31311.154,60.665363
259,30528.377,64.579254
260,30528.377,60.665363
261,30528.377,62.62231
262,30528.377,58.708416
263,30136.988,56.75147
264,30528.377,60.665363
265,30136.988,58.708416
266,30528.377,58.708416
267,30919.766,56.75147
268,30528.377,58.708416
269,29745.596,58.708416
270,29745.596,58.708416
271,29745.596,56.75147
272,29745.596,60.665363
273,30528.377,54.79452
274,29354.207,52.837574
275,29745.596,56.75147
276,29745.596,58.708416
277,30136.988,58.708416
278,30136.988,52.837574
279,29745.596,58.708416
280,30136.988,56.75147
281,29745.596,56.75147
282,29745.596,56.75147
283,30136.988,56.75147
284,29745.596,52.837574
285,30136.988,58.708416
286,29745.596,54.79452
287,29354.207,56.75147
288,29354.207,54.79452
289,29354.207,54.79452
290,30136.988,56.75147
291,30136.988,56.75147
292,29354.207,54.79452
