TimeStep,Channel A,Channel C
0,1565.5577,0.0
1,1565.5577,11.741683
2,1565.5577,7.827789
3,1174.1683,7.827789
4,391.38943,15.655578
5,391.38943,11.741683
6,782.7789,7.827789
7,1565.5577,7.827789
8,782.7789,15.655578
9,0.0,0.0
10,1174.1683,0.0
11,391.38943,7.827789
12,1174.1683,7.827789
13,782.7789,11.741683
14,391.38943,11.741683
15,782.7789,11.741683
16,782.7789,15.655578
17,1174.1683,19.569471
18,1174.1683,11.741683
19,391.38943,7.827789
20,1174.1683,15.655578
21,391.38943,15.655578
22,1174.1683,11.741683
23,1174.1683,3.9138944
24,1174.1683,11.741683
25,1956.9471,7.827789
26,391.38943,11.741683
27,1174.1683,3.9138944
28,1174.1683,7.827789
29,1565.5577,11.741683
30,1565.5577,7.827789
31,782.7789,7.827789
32,1565.5577,3.9138944
33,391.38943,7.827789
34,782.7789,11.741683
35,1174.1683,11.741683
36,1174.1683,7.827789
37,1174.1683,7.827789
38,1565.5577,3.9138944
39,1174.1683,7.827789
40,1565.5577,3.9138944
41,1956.9471,11.741683
42,1565.5577,15.655578
43,1956.9471,11.741683
44,1174.1683,7.827789
45,1174.1683,0.0
46,1174.1683,15.655578
47,1174.1683,11.741683
48,1565.5577,11.741683
49,1174.1683,15.655578
50,1174.1683,11.741683
51,1565.5577,11.741683
52,782.7789,7.827789
53,1565.5577,11.741683
54,1956.9471,11.741683
55,1174.1683,11.741683
56,391.38943,7.827789
57,391.38943,11.741683
58,782.7789,11.741683
59,391.38943,15.655578
60,1174.1683,11.741683
61,1174.1683,19.569471
62,1565.5577,3.9138944
63,1565.5577,11.741683
64,1565.5577,11.741683
65,1565.5577,11.741683
66,-391.38943,15.655578
67,391.38943,11.741683
68,782.7789,15.655578
69,1565.5577,15.655578
70,1565.5577,15.655578
71,1565.5577,15.655578
72,1956.9471,11.741683
73,2348.3367,7.827789
74,3131.1155,19.569471
75,3522.505,11.741683
76,4305.2837,23.483366
77,5870.842,31.311155
78,7436.399,39.138943
79,9784.735,54.79452
80,12524.462,66.5362
81,16829.746,86.105675
82,20352.25,109.58904
83,25831.701,144.81409
84,30919.766,187.86693
85,37181.996,234.83366
86,43052.836,309.19766
87,48140.9,387.47552
88,54011.742,481.409
89,59099.805,594.9119
90,64970.645,712.3288
91,68884.54,818.0039
92,72798.43,931.50684
93,76320.94,1041.096
94,78277.88,1135.0293
95,79843.445,1213.3073
96,81800.39,1279.8434
97,82974.56,1318.9824
98,85322.9,1358.1213
99,86105.67,1377.6908
100,86888.45,1401.1742
101,88845.4,1409.002
102,91193.74,1424.6576
103,93150.69,1432.4854
104,95499.02,1459.8826
105,97847.35,1463.7965
106,100587.08,1495.1077
107,101761.25,1522.5049
108,104109.59,1569.4717
109,105675.15,1608.6106
110,107632.09,1655.5773
111,108806.26,1702.5441
112,109197.66,1737.769
